normalized_position	All_Reads.normalized_coverage
0	0.143905
1	0.256012
2	0.34628
3	0.432341
4	0.513331
5	0.587511
6	0.659692
7	0.734659
8	0.803892
9	0.866098
10	0.909262
11	0.950411
12	0.985659
13	1.011702
14	1.040381
15	1.061415
16	1.081864
17	1.093896
18	1.112534
19	1.123551
20	1.132516
21	1.130364
22	1.13141
23	1.131866
24	1.123847
25	1.123065
26	1.126938
27	1.131388
28	1.142752
29	1.149458
30	1.15222
31	1.15628
32	1.16696
33	1.173254
34	1.179577
35	1.187693
36	1.193654
37	1.195499
38	1.19789
39	1.198389
40	1.195216
41	1.18492
42	1.179134
43	1.170676
44	1.167139
45	1.159036
46	1.151452
47	1.152527
48	1.156413
49	1.164056
50	1.175042
51	1.17654
52	1.183128
53	1.189796
54	1.187408
55	1.178254
56	1.174188
57	1.181805
58	1.189579
59	1.180108
60	1.168248
61	1.160892
62	1.150449
63	1.145222
64	1.145713
65	1.149626
66	1.15156
67	1.145228
68	1.14499
69	1.15011
70	1.149839
71	1.159045
72	1.163612
73	1.162594
74	1.155796
75	1.144996
76	1.144966
77	1.138415
78	1.128062
79	1.118232
80	1.109551
81	1.085338
82	1.057445
83	1.036783
84	1.015912
85	0.993612
86	0.960186
87	0.932684
88	0.89381
89	0.84504
90	0.794746
91	0.738759
92	0.6779
93	0.604434
94	0.53585
95	0.461931
96	0.390528
97	0.31574
98	0.233684
99	0.147934
100	0.069979
