normalized_position	All_Reads.normalized_coverage
0	0.158173
1	0.276908
2	0.374196
3	0.456875
4	0.534919
5	0.611562
6	0.687723
7	0.756614
8	0.823737
9	0.881033
10	0.932545
11	0.979015
12	1.036622
13	1.082154
14	1.107005
15	1.1181
16	1.138562
17	1.161734
18	1.174898
19	1.180932
20	1.188848
21	1.192681
22	1.197261
23	1.200942
24	1.21033
25	1.210616
26	1.204883
27	1.196137
28	1.196402
29	1.191072
30	1.181525
31	1.173795
32	1.171987
33	1.176384
34	1.179617
35	1.179627
36	1.176377
37	1.175081
38	1.178935
39	1.186124
40	1.184952
41	1.183048
42	1.176822
43	1.170431
44	1.165881
45	1.159757
46	1.155941
47	1.148905
48	1.144347
49	1.143068
50	1.145058
51	1.14491
52	1.143561
53	1.14326
54	1.139172
55	1.132808
56	1.133369
57	1.132489
58	1.130792
59	1.130325
60	1.128596
61	1.133757
62	1.137178
63	1.130704
64	1.126084
65	1.123896
66	1.124304
67	1.124637
68	1.125239
69	1.129469
70	1.143009
71	1.158755
72	1.157942
73	1.149833
74	1.132678
75	1.119149
76	1.111641
77	1.107514
78	1.09652
79	1.087408
80	1.075577
81	1.057306
82	1.033495
83	1.010248
84	0.98488
85	0.956152
86	0.919091
87	0.878761
88	0.843756
89	0.804834
90	0.75923
91	0.710665
92	0.653237
93	0.588177
94	0.520883
95	0.453024
96	0.383581
97	0.312856
98	0.240242
99	0.160625
100	0.07956
