normalized_position	All_Reads.normalized_coverage
0	0.142766
1	0.260619
2	0.372483
3	0.476885
4	0.577396
5	0.676884
6	0.766202
7	0.84509
8	0.915827
9	0.978775
10	1.034417
11	1.084653
12	1.122371
13	1.144274
14	1.167318
15	1.193344
16	1.220918
17	1.236827
18	1.247879
19	1.251419
20	1.255205
21	1.25462
22	1.261798
23	1.266495
24	1.263751
25	1.254686
26	1.249051
27	1.242557
28	1.234212
29	1.22804
30	1.221444
31	1.217142
32	1.204248
33	1.195926
34	1.184114
35	1.169204
36	1.158029
37	1.149393
38	1.13393
39	1.12047
40	1.10398
41	1.097941
42	1.089264
43	1.085851
44	1.090496
45	1.087641
46	1.085649
47	1.08269
48	1.085242
49	1.080784
50	1.077877
51	1.072815
52	1.068887
53	1.062992
54	1.058282
55	1.059627
56	1.064694
57	1.063668
58	1.061246
59	1.06008
60	1.062499
61	1.067954
62	1.070614
63	1.066026
64	1.064664
65	1.061334
66	1.053544
67	1.049112
68	1.046078
69	1.045723
70	1.042994
71	1.03901
72	1.037383
73	1.044472
74	1.051588
75	1.054564
76	1.052816
77	1.048294
78	1.039678
79	1.033776
80	1.028845
81	1.025905
82	1.01988
83	1.010875
84	1.001613
85	0.99744
86	0.980271
87	0.961677
88	0.936252
89	0.897829
90	0.855827
91	0.806733
92	0.749848
93	0.687603
94	0.62741
95	0.557063
96	0.477075
97	0.398637
98	0.315902
99	0.223062
100	0.116812
