normalized_position	All_Reads.normalized_coverage
0	0.114965
1	0.210481
2	0.29249
3	0.364812
4	0.435564
5	0.506522
6	0.579535
7	0.648821
8	0.715255
9	0.77864
10	0.837579
11	0.890081
12	0.938099
13	0.981835
14	1.02312
15	1.055132
16	1.080784
17	1.105084
18	1.125265
19	1.143441
20	1.157655
21	1.169217
22	1.174802
23	1.178259
24	1.18005
25	1.178345
26	1.177521
27	1.179448
28	1.182929
29	1.185428
30	1.186948
31	1.183344
32	1.181335
33	1.184124
34	1.186128
35	1.188874
36	1.186738
37	1.186162
38	1.186639
39	1.193216
40	1.189827
41	1.187562
42	1.185636
43	1.182752
44	1.18232
45	1.182544
46	1.183536
47	1.182294
48	1.185114
49	1.189852
50	1.195744
51	1.203071
52	1.207149
53	1.208801
54	1.20537
55	1.195552
56	1.192466
57	1.194092
58	1.194002
59	1.19029
60	1.180604
61	1.175613
62	1.165599
63	1.156741
64	1.153707
65	1.153792
66	1.155406
67	1.153712
68	1.156571
69	1.164888
70	1.172357
71	1.179254
72	1.183824
73	1.182281
74	1.176927
75	1.166301
76	1.156793
77	1.148594
78	1.137961
79	1.130721
80	1.119804
81	1.099732
82	1.077473
83	1.051252
84	1.023232
85	0.99208
86	0.951661
87	0.910081
88	0.865795
89	0.816542
90	0.760453
91	0.702996
92	0.644191
93	0.579503
94	0.510733
95	0.440507
96	0.36918
97	0.298804
98	0.225211
99	0.148383
100	0.072298
