normalized_position	All_Reads.normalized_coverage
0	0.150809
1	0.263899
2	0.353866
3	0.427424
4	0.502816
5	0.578494
6	0.653005
7	0.719324
8	0.780835
9	0.838882
10	0.890007
11	0.937303
12	0.97931
13	1.013528
14	1.048303
15	1.079959
16	1.101951
17	1.114352
18	1.121634
19	1.130767
20	1.142539
21	1.150058
22	1.152091
23	1.151099
24	1.150072
25	1.148818
26	1.150036
27	1.14539
28	1.142011
29	1.137961
30	1.131696
31	1.12854
32	1.129792
33	1.128868
34	1.128873
35	1.129356
36	1.128328
37	1.13262
38	1.134796
39	1.136082
40	1.136916
41	1.136831
42	1.13988
43	1.143867
44	1.149548
45	1.151541
46	1.148674
47	1.145342
48	1.145373
49	1.146255
50	1.150506
51	1.155618
52	1.154417
53	1.150462
54	1.142183
55	1.134442
56	1.136374
57	1.14098
58	1.143874
59	1.141404
60	1.139618
61	1.142029
62	1.144496
63	1.147592
64	1.146667
65	1.142197
66	1.142893
67	1.144202
68	1.149614
69	1.154803
70	1.158621
71	1.165319
72	1.173549
73	1.174265
74	1.174485
75	1.169171
76	1.162782
77	1.154297
78	1.144717
79	1.139699
80	1.129698
81	1.116566
82	1.096509
83	1.078636
84	1.057509
85	1.031971
86	1.002507
87	0.973587
88	0.932328
89	0.887422
90	0.836551
91	0.786004
92	0.727498
93	0.65966
94	0.590687
95	0.518977
96	0.442717
97	0.36256
98	0.276845
99	0.186096
100	0.094791
