normalized_position	All_Reads.normalized_coverage
0	0.162915
1	0.297657
2	0.41617
3	0.523513
4	0.627943
5	0.728302
6	0.817744
7	0.897291
8	0.966505
9	1.031847
10	1.090793
11	1.140394
12	1.181038
13	1.210082
14	1.231555
15	1.257129
16	1.283315
17	1.297837
18	1.304876
19	1.308467
20	1.306855
21	1.303523
22	1.295992
23	1.28689
24	1.276464
25	1.261452
26	1.246379
27	1.230602
28	1.216037
29	1.205076
30	1.196594
31	1.196726
32	1.195946
33	1.186249
34	1.176582
35	1.167617
36	1.16017
37	1.151945
38	1.140007
39	1.131696
40	1.123763
41	1.11996
42	1.115587
43	1.108663
44	1.103165
45	1.098391
46	1.098625
47	1.093062
48	1.088967
49	1.084686
50	1.082642
51	1.073503
52	1.072225
53	1.066804
54	1.065565
55	1.065064
56	1.061586
57	1.054317
58	1.047677
59	1.041688
60	1.046961
61	1.054429
62	1.054823
63	1.050977
64	1.045818
65	1.041203
66	1.035374
67	1.023488
68	1.015697
69	1.010075
70	1.003724
71	1.000453
72	0.999053
73	0.999855
74	1.004481
75	1.007335
76	1.007222
77	1.004719
78	1.000321
79	0.999982
80	0.99414
81	0.987591
82	0.982983
83	0.981867
84	0.973603
85	0.959417
86	0.938538
87	0.918345
88	0.893553
89	0.861235
90	0.82153
91	0.776178
92	0.726748
93	0.667519
94	0.603533
95	0.530423
96	0.452213
97	0.376342
98	0.297273
99	0.205824
100	0.103966
