normalized_position	All_Reads.normalized_coverage
0	0.145771
1	0.26386
2	0.369135
3	0.450852
4	0.524552
5	0.599955
6	0.676419
7	0.741781
8	0.814821
9	0.86267
10	0.900522
11	0.942039
12	0.979427
13	1.006931
14	1.027082
15	1.040719
16	1.066513
17	1.08337
18	1.099935
19	1.111884
20	1.130371
21	1.13316
22	1.137686
23	1.131438
24	1.12163
25	1.12612
26	1.121946
27	1.12196
28	1.133183
29	1.137103
30	1.13233
31	1.135792
32	1.160634
33	1.169112
34	1.172628
35	1.174067
36	1.167599
37	1.173034
38	1.165649
39	1.146138
40	1.138643
41	1.141334
42	1.159431
43	1.167266
44	1.16726
45	1.175699
46	1.160892
47	1.141643
48	1.143705
49	1.1566
50	1.160763
51	1.160892
52	1.174847
53	1.171409
54	1.158389
55	1.149234
56	1.139715
57	1.137608
58	1.145438
59	1.146274
60	1.141941
61	1.142782
62	1.146843
63	1.156435
64	1.161301
65	1.166152
66	1.181057
67	1.193022
68	1.191759
69	1.175752
70	1.158568
71	1.155275
72	1.155618
73	1.161737
74	1.17695
75	1.176073
76	1.168666
77	1.154326
78	1.149184
79	1.150008
80	1.138084
81	1.119956
82	1.087283
83	1.063099
84	1.031574
85	1.000798
86	0.968725
87	0.92881
88	0.883751
89	0.83345
90	0.792092
91	0.743579
92	0.692653
93	0.635337
94	0.571098
95	0.496287
96	0.407839
97	0.333851
98	0.261602
99	0.176838
100	0.087664
