normalized_position	All_Reads.normalized_coverage
0	0.168668
1	0.307583
2	0.438862
3	0.553899
4	0.669269
5	0.768437
6	0.857951
7	0.938092
8	1.013585
9	1.078774
10	1.134216
11	1.189045
12	1.231084
13	1.255413
14	1.279997
15	1.300906
16	1.319669
17	1.328011
18	1.328166
19	1.32451
20	1.310618
21	1.29871
22	1.294106
23	1.281345
24	1.262373
25	1.250137
26	1.242175
27	1.238731
28	1.217714
29	1.19501
30	1.185773
31	1.175942
32	1.177151
33	1.177174
34	1.162802
35	1.142637
36	1.131681
37	1.133274
38	1.120088
39	1.11865
40	1.111425
41	1.114029
42	1.111523
43	1.106421
44	1.109398
45	1.112369
46	1.10539
47	1.10983
48	1.115711
49	1.112002
50	1.104443
51	1.098687
52	1.084586
53	1.082168
54	1.086629
55	1.089948
56	1.080521
57	1.074748
58	1.069956
59	1.058836
60	1.047174
61	1.04486
62	1.041327
63	1.035619
64	1.041149
65	1.038887
66	1.036966
67	1.031374
68	1.025053
69	1.020367
70	1.006623
71	1.002463
72	1.002149
73	1.007877
74	1.008548
75	0.998174
76	0.991894
77	0.982179
78	0.982113
79	0.979177
80	0.976581
81	0.96864
82	0.976469
83	0.975115
84	0.957983
85	0.935505
86	0.899667
87	0.875162
88	0.839653
89	0.800466
90	0.75138
91	0.703923
92	0.653023
93	0.603063
94	0.55486
95	0.497793
96	0.437776
97	0.370441
98	0.291718
99	0.199656
100	0.09522
