normalized_position	All_Reads.normalized_coverage
0	0.132313
1	0.241121
2	0.349193
3	0.442606
4	0.529757
5	0.615831
6	0.702206
7	0.770783
8	0.831385
9	0.914531
10	0.987206
11	1.045946
12	1.089522
13	1.135559
14	1.174568
15	1.214263
16	1.233402
17	1.244335
18	1.256923
19	1.252186
20	1.279591
21	1.286944
22	1.284951
23	1.279779
24	1.27778
25	1.272851
26	1.256448
27	1.24267
28	1.222443
29	1.193369
30	1.16259
31	1.135495
32	1.126558
33	1.135162
34	1.131992
35	1.118172
36	1.08826
37	1.063787
38	1.050991
39	1.054376
40	1.054717
41	1.063152
42	1.066928
43	1.082734
44	1.088394
45	1.077761
46	1.087108
47	1.097971
48	1.098398
49	1.08322
50	1.103509
51	1.102505
52	1.108179
53	1.103647
54	1.104321
55	1.104034
56	1.105054
57	1.107204
58	1.133593
59	1.15389
60	1.15365
61	1.18022
62	1.189976
63	1.178078
64	1.184962
65	1.181632
66	1.163704
67	1.159521
68	1.160752
69	1.159919
70	1.160961
71	1.134772
72	1.119771
73	1.112053
74	1.098937
75	1.088528
76	1.071478
77	1.080162
78	1.082007
79	1.065727
80	1.050865
81	1.021272
82	0.995664
83	0.978917
84	0.959031
85	0.948119
86	0.913085
87	0.888311
88	0.87172
89	0.838469
90	0.795237
91	0.738303
92	0.689305
93	0.629352
94	0.562727
95	0.495531
96	0.427187
97	0.353439
98	0.278082
99	0.194453
100	0.10462
