normalized_position	All_Reads.normalized_coverage
0	0.112259
1	0.238747
2	0.344806
3	0.421689
4	0.501939
5	0.585736
6	0.657962
7	0.715895
8	0.766104
9	0.822131
10	0.857358
11	0.90019
12	0.954937
13	1.009837
14	1.035578
15	1.0587
16	1.090067
17	1.146334
18	1.179095
19	1.194332
20	1.212543
21	1.240506
22	1.245765
23	1.257657
24	1.241618
25	1.250726
26	1.24897
27	1.25378
28	1.249613
29	1.264248
30	1.262977
31	1.235766
32	1.207213
33	1.210213
34	1.209477
35	1.189934
36	1.164438
37	1.159266
38	1.140345
39	1.153815
40	1.155804
41	1.170724
42	1.185928
43	1.205722
44	1.226973
45	1.244082
46	1.238941
47	1.221963
48	1.20568
49	1.197835
50	1.188987
51	1.18962
52	1.17128
53	1.164544
54	1.156942
55	1.16086
56	1.167928
57	1.186125
58	1.184439
59	1.182515
60	1.170029
61	1.163328
62	1.157366
63	1.160967
64	1.150395
65	1.168344
66	1.192996
67	1.193819
68	1.202844
69	1.198101
70	1.185706
71	1.161196
72	1.137906
73	1.131568
74	1.116815
75	1.093214
76	1.086668
77	1.077256
78	1.056219
79	1.020587
80	0.982613
81	0.970355
82	0.94856
83	0.936403
84	0.912906
85	0.886729
86	0.859551
87	0.834649
88	0.794507
89	0.758312
90	0.740491
91	0.701299
92	0.63621
93	0.564883
94	0.501667
95	0.427252
96	0.367318
97	0.296838
98	0.221963
99	0.156042
100	0.080628
