normalized_position	All_Reads.normalized_coverage
0	0.116001
1	0.212222
2	0.306496
3	0.408592
4	0.499737
5	0.579477
6	0.647799
7	0.705694
8	0.760945
9	0.799587
10	0.864437
11	0.910453
12	0.948762
13	0.984538
14	1.015059
15	1.040661
16	1.072876
17	1.071723
18	1.083908
19	1.101939
20	1.126937
21	1.137812
22	1.164753
23	1.168994
24	1.178466
25	1.172092
26	1.197125
27	1.181645
28	1.184378
29	1.197119
30	1.179963
31	1.164959
32	1.165157
33	1.162373
34	1.157335
35	1.178451
36	1.18643
37	1.168563
38	1.14835
39	1.150862
40	1.159678
41	1.173945
42	1.187034
43	1.186795
44	1.224149
45	1.210733
46	1.195863
47	1.203997
48	1.213644
49	1.201368
50	1.189662
51	1.172497
52	1.175798
53	1.157638
54	1.160517
55	1.126867
56	1.126287
57	1.125846
58	1.129884
59	1.154775
60	1.148098
61	1.163243
62	1.175197
63	1.164605
64	1.182527
65	1.211592
66	1.23325
67	1.265639
68	1.2556
69	1.235871
70	1.206932
71	1.194178
72	1.167814
73	1.162403
74	1.167867
75	1.154917
76	1.133971
77	1.123873
78	1.100414
79	1.111243
80	1.083732
81	1.065283
82	1.058027
83	1.030876
84	0.994648
85	0.970661
86	0.949292
87	0.92082
88	0.869371
89	0.838256
90	0.771172
91	0.705411
92	0.65605
93	0.596383
94	0.524991
95	0.454959
96	0.376872
97	0.305701
98	0.232658
99	0.164743
100	0.088556
