normalized_position	All_Reads.normalized_coverage
0	0.165176
1	0.285154
2	0.37572
3	0.451498
4	0.545837
5	0.63705
6	0.72276
7	0.794142
8	0.859642
9	0.923862
10	0.983306
11	1.03499
12	1.08776
13	1.125514
14	1.145481
15	1.164964
16	1.185323
17	1.193895
18	1.196237
19	1.193654
20	1.194641
21	1.195682
22	1.186908
23	1.187528
24	1.189055
25	1.179495
26	1.175605
27	1.150239
28	1.137238
29	1.135962
30	1.125061
31	1.107096
32	1.095396
33	1.091548
34	1.082312
35	1.079911
36	1.075661
37	1.085835
38	1.083573
39	1.077103
40	1.063751
41	1.058821
42	1.05618
43	1.063752
44	1.064302
45	1.055163
46	1.048992
47	1.047605
48	1.042997
49	1.043566
50	1.048081
51	1.04829
52	1.048926
53	1.042509
54	1.036825
55	1.033895
56	1.041289
57	1.043101
58	1.052713
59	1.061733
60	1.064126
61	1.068555
62	1.080706
63	1.085249
64	1.095015
65	1.109538
66	1.129212
67	1.138309
68	1.14249
69	1.139961
70	1.137506
71	1.136266
72	1.146757
73	1.158694
74	1.162585
75	1.164568
76	1.180216
77	1.185024
78	1.183695
79	1.161297
80	1.162482
81	1.163159
82	1.143034
83	1.115123
84	1.081881
85	1.058858
86	1.038638
87	1.015207
88	0.991982
89	0.955516
90	0.906235
91	0.856129
92	0.802913
93	0.733238
94	0.665919
95	0.597133
96	0.514974
97	0.42411
98	0.320377
99	0.204709
100	0.097261
