normalized_position	All_Reads.normalized_coverage
0	0.152965
1	0.286173
2	0.411892
3	0.525596
4	0.633672
5	0.731142
6	0.82208
7	0.902562
8	0.971994
9	1.037489
10	1.087175
11	1.129201
12	1.1552
13	1.191394
14	1.206648
15	1.230142
16	1.24185
17	1.255833
18	1.271674
19	1.275965
20	1.276807
21	1.275396
22	1.266402
23	1.253227
24	1.247911
25	1.230329
26	1.225328
27	1.22401
28	1.218554
29	1.213522
30	1.203579
31	1.20789
32	1.210229
33	1.204162
34	1.194406
35	1.174587
36	1.158911
37	1.147243
38	1.133562
39	1.120931
40	1.110574
41	1.099609
42	1.092879
43	1.08591
44	1.082266
45	1.074029
46	1.068535
47	1.056903
48	1.05552
49	1.055522
50	1.050375
51	1.049179
52	1.055011
53	1.053359
54	1.0554
55	1.06772
56	1.068043
57	1.069811
58	1.06826
59	1.06216
60	1.061974
61	1.067802
62	1.077652
63	1.076216
64	1.081593
65	1.079446
66	1.078828
67	1.07687
68	1.076198
69	1.07478
70	1.069368
71	1.060254
72	1.065179
73	1.062595
74	1.052825
75	1.039785
76	1.026628
77	1.010157
78	1.002741
79	0.993769
80	0.988208
81	0.97832
82	0.964591
83	0.964376
84	0.957583
85	0.948403
86	0.939299
87	0.925991
88	0.903897
89	0.871616
90	0.831299
91	0.786303
92	0.729171
93	0.672801
94	0.604702
95	0.535833
96	0.452553
97	0.370209
98	0.28557
99	0.197723
100	0.097472
