normalized_position	All_Reads.normalized_coverage
0	0.237955
1	0.409263
2	0.534587
3	0.632554
4	0.733796
5	0.831623
6	0.922013
7	1.00504
8	1.065951
9	1.121034
10	1.16298
11	1.199019
12	1.220734
13	1.235518
14	1.244374
15	1.248118
16	1.238657
17	1.229355
18	1.220842
19	1.209958
20	1.204693
21	1.199554
22	1.183046
23	1.172802
24	1.167174
25	1.156685
26	1.153043
27	1.14956
28	1.14842
29	1.14744
30	1.143519
31	1.138886
32	1.136633
33	1.133659
34	1.131327
35	1.132094
36	1.137785
37	1.141367
38	1.135587
39	1.119215
40	1.111296
41	1.109969
42	1.104515
43	1.096577
44	1.091637
45	1.08935
46	1.09134
47	1.090539
48	1.09305
49	1.088877
50	1.080446
51	1.074323
52	1.066784
53	1.059409
54	1.040408
55	1.026323
56	1.027797
57	1.025921
58	1.03153
59	1.030831
60	1.029974
61	1.035474
62	1.04539
63	1.05924
64	1.065302
65	1.060112
66	1.056396
67	1.057269
68	1.055578
69	1.047507
70	1.036774
71	1.031431
72	1.032259
73	1.032473
74	1.038816
75	1.036092
76	1.033764
77	1.032238
78	1.026199
79	1.019639
80	1.013964
81	1.007013
82	0.997481
83	0.988875
84	0.982544
85	0.971533
86	0.954976
87	0.935252
88	0.90675
89	0.876588
90	0.83771
91	0.799634
92	0.746161
93	0.679958
94	0.610727
95	0.533812
96	0.455248
97	0.373862
98	0.289653
99	0.201367
100	0.105588
