normalized_position	All_Reads.normalized_coverage
0	0.160731
1	0.29412
2	0.419923
3	0.573399
4	0.656017
5	0.725059
6	0.844148
7	0.931917
8	0.99963
9	1.044837
10	1.063422
11	1.100762
12	1.127342
13	1.115974
14	1.112297
15	1.142994
16	1.158179
17	1.152465
18	1.171195
19	1.204903
20	1.178723
21	1.16792
22	1.192644
23	1.223637
24	1.233225
25	1.223959
26	1.221202
27	1.220592
28	1.220711
29	1.203875
30	1.187145
31	1.194496
32	1.205421
33	1.175358
34	1.179329
35	1.163098
36	1.129451
37	1.102027
38	1.067841
39	1.064214
40	1.051437
41	1.050816
42	1.032181
43	1.007136
44	1.034519
45	1.034404
46	1.034096
47	1.043785
48	1.02026
49	1.008637
50	1.025909
51	1.005729
52	0.958836
53	0.936867
54	0.945567
55	1.00769
56	0.972296
57	0.967312
58	0.961365
59	0.958178
60	0.959768
61	0.972201
62	0.974037
63	1.009168
64	1.008535
65	1.037956
66	1.040848
67	1.044577
68	1.031337
69	1.017935
70	1.048495
71	1.052968
72	1.044225
73	1.026965
74	1.034261
75	1.046783
76	1.014192
77	1.015985
78	1.023563
79	1.02777
80	1.045967
81	1.083871
82	1.126283
83	1.099813
84	1.09101
85	1.088353
86	1.07098
87	1.041445
88	1.050855
89	1.048604
90	1.026979
91	0.995622
92	0.948996
93	0.892532
94	0.817673
95	0.750265
96	0.638814
97	0.520201
98	0.412593
99	0.298666
100	0.165912
