normalized_position	All_Reads.normalized_coverage
0	0.183262
1	0.311472
2	0.419619
3	0.519099
4	0.619385
5	0.707485
6	0.791436
7	0.863244
8	0.928646
9	0.986482
10	1.036803
11	1.078982
12	1.117472
13	1.146484
14	1.165936
15	1.183876
16	1.199467
17	1.207521
18	1.210987
19	1.210976
20	1.207677
21	1.202251
22	1.195971
23	1.184636
24	1.179428
25	1.172044
26	1.166402
27	1.163422
28	1.160878
29	1.156414
30	1.149357
31	1.138261
32	1.133252
33	1.133988
34	1.13863
35	1.14067
36	1.138499
37	1.141166
38	1.139739
39	1.139039
40	1.135684
41	1.134576
42	1.136599
43	1.135876
44	1.137474
45	1.135583
46	1.126571
47	1.117145
48	1.10812
49	1.106431
50	1.109916
51	1.109802
52	1.109198
53	1.109771
54	1.099656
55	1.084311
56	1.080153
57	1.075812
58	1.071999
59	1.063103
60	1.05789
61	1.061705
62	1.066679
63	1.071516
64	1.075195
65	1.087851
66	1.099299
67	1.102538
68	1.110791
69	1.119674
70	1.127664
71	1.128675
72	1.130839
73	1.12553
74	1.122627
75	1.117624
76	1.112057
77	1.103513
78	1.092466
79	1.083288
80	1.074871
81	1.064307
82	1.049072
83	1.030181
84	1.00405
85	0.970642
86	0.940587
87	0.915155
88	0.877719
89	0.834565
90	0.78843
91	0.745181
92	0.695948
93	0.633967
94	0.567421
95	0.497751
96	0.42575
97	0.346326
98	0.259836
99	0.170792
100	0.084067
