normalized_position	All_Reads.normalized_coverage
0	0.146176
1	0.276459
2	0.39137
3	0.494814
4	0.598775
5	0.695707
6	0.781277
7	0.85975
8	0.931056
9	1.008488
10	1.072665
11	1.126195
12	1.167293
13	1.186885
14	1.200831
15	1.214631
16	1.235517
17	1.240718
18	1.24902
19	1.254383
20	1.26386
21	1.25744
22	1.244945
23	1.230338
24	1.217548
25	1.208232
26	1.203469
27	1.199551
28	1.19202
29	1.187865
30	1.181539
31	1.17742
32	1.165283
33	1.157886
34	1.145591
35	1.131863
36	1.122526
37	1.112594
38	1.104193
39	1.095929
40	1.088192
41	1.085184
42	1.08322
43	1.081578
44	1.078822
45	1.081848
46	1.08275
47	1.086031
48	1.088481
49	1.088273
50	1.089366
51	1.089356
52	1.090178
53	1.08245
54	1.080447
55	1.084109
56	1.088455
57	1.090421
58	1.092886
59	1.092906
60	1.096863
61	1.096174
62	1.095584
63	1.085143
64	1.075775
65	1.07232
66	1.071558
67	1.06315
68	1.059293
69	1.060218
70	1.055628
71	1.051207
72	1.047064
73	1.045845
74	1.049562
75	1.045861
76	1.042418
77	1.037618
78	1.035484
79	1.039447
80	1.042528
81	1.037796
82	1.030316
83	1.012984
84	0.995319
85	0.983162
86	0.964786
87	0.94301
88	0.914197
89	0.880348
90	0.84313
91	0.79531
92	0.741713
93	0.683722
94	0.622649
95	0.551917
96	0.471658
97	0.389205
98	0.309426
99	0.217955
100	0.111989
