normalized_position	All_Reads.normalized_coverage
0	0.148683
1	0.269069
2	0.379846
3	0.473491
4	0.567167
5	0.659558
6	0.743034
7	0.817837
8	0.885014
9	0.947101
10	1.006952
11	1.055606
12	1.095851
13	1.127484
14	1.153965
15	1.177969
16	1.204189
17	1.223569
18	1.236045
19	1.238774
20	1.243681
21	1.242524
22	1.239072
23	1.230658
24	1.225645
25	1.219581
26	1.207782
27	1.197036
28	1.185889
29	1.178718
30	1.174205
31	1.172443
32	1.169868
33	1.166385
34	1.159618
35	1.151051
36	1.140155
37	1.126532
38	1.113953
39	1.107272
40	1.105262
41	1.103785
42	1.098281
43	1.096555
44	1.100105
45	1.10012
46	1.097301
47	1.094545
48	1.096761
49	1.097312
50	1.095042
51	1.091927
52	1.085926
53	1.080625
54	1.080734
55	1.08601
56	1.092099
57	1.096115
58	1.097163
59	1.101143
60	1.103156
61	1.102661
62	1.107266
63	1.108138
64	1.105568
65	1.106943
66	1.103792
67	1.097184
68	1.090161
69	1.087099
70	1.084418
71	1.077506
72	1.074056
73	1.073682
74	1.071055
75	1.062274
76	1.054976
77	1.050378
78	1.047205
79	1.043467
80	1.03723
81	1.028016
82	1.022159
83	1.013542
84	1.001129
85	0.986447
86	0.964686
87	0.945168
88	0.919222
89	0.88776
90	0.851741
91	0.808964
92	0.756252
93	0.693669
94	0.627789
95	0.554504
96	0.472833
97	0.396123
98	0.314409
99	0.221788
100	0.11464
