normalized_position	All_Reads.normalized_coverage
0	0.143733
1	0.268154
2	0.392563
3	0.499276
4	0.597544
5	0.67868
6	0.757543
7	0.833431
8	0.906726
9	0.968461
10	1.037054
11	1.085759
12	1.111402
13	1.147964
14	1.174087
15	1.190909
16	1.224606
17	1.215694
18	1.231973
19	1.251628
20	1.270354
21	1.276431
22	1.27233
23	1.248801
24	1.233122
25	1.223126
26	1.209092
27	1.188783
28	1.18974
29	1.184176
30	1.167723
31	1.16216
32	1.146964
33	1.136243
34	1.122904
35	1.12697
36	1.152709
37	1.146068
38	1.146012
39	1.132686
40	1.123787
41	1.124514
42	1.131233
43	1.135722
44	1.135513
45	1.137309
46	1.125851
47	1.121069
48	1.111621
49	1.125023
50	1.142564
51	1.141669
52	1.134622
53	1.118944
54	1.136875
55	1.14007
56	1.133763
57	1.132772
58	1.13626
59	1.14702
60	1.139527
61	1.137668
62	1.126066
63	1.11335
64	1.099629
65	1.078931
66	1.083927
67	1.069938
68	1.057917
69	1.052281
70	1.043259
71	1.0412
72	1.034497
73	1.038475
74	1.061161
75	1.075346
76	1.06825
77	1.070903
78	1.08567
79	1.058834
80	1.031421
81	1.012894
82	1.009738
83	0.996788
84	0.973229
85	0.938374
86	0.901737
87	0.865679
88	0.83979
89	0.790363
90	0.753709
91	0.710056
92	0.681389
93	0.627879
94	0.564752
95	0.510035
96	0.432418
97	0.358444
98	0.290191
99	0.205301
100	0.103501
