normalized_position	All_Reads.normalized_coverage
0	0.169125
1	0.295275
2	0.393773
3	0.481641
4	0.573067
5	0.664034
6	0.743831
7	0.811446
8	0.874561
9	0.930539
10	0.978103
11	1.01781
12	1.049846
13	1.064153
14	1.074094
15	1.092556
16	1.108815
17	1.119778
18	1.128964
19	1.139325
20	1.151762
21	1.157062
22	1.158786
23	1.156253
24	1.149074
25	1.141211
26	1.13358
27	1.130668
28	1.12648
29	1.114802
30	1.106874
31	1.10805
32	1.109238
33	1.105597
34	1.104884
35	1.109471
36	1.11297
37	1.113828
38	1.113271
39	1.116095
40	1.120365
41	1.124804
42	1.124495
43	1.128941
44	1.137804
45	1.146557
46	1.149469
47	1.150753
48	1.151921
49	1.158384
50	1.160516
51	1.15566
52	1.149464
53	1.148537
54	1.148475
55	1.147359
56	1.146397
57	1.145443
58	1.151091
59	1.153394
60	1.1493
61	1.144349
62	1.141266
63	1.138455
64	1.139868
65	1.141301
66	1.141282
67	1.144301
68	1.145651
69	1.143185
70	1.143359
71	1.146
72	1.147271
73	1.14606
74	1.138988
75	1.124066
76	1.110689
77	1.097894
78	1.085875
79	1.085775
80	1.081627
81	1.076883
82	1.057248
83	1.033742
84	1.012845
85	0.990665
86	0.96688
87	0.944321
88	0.916996
89	0.877655
90	0.835629
91	0.792734
92	0.736331
93	0.666825
94	0.595589
95	0.52111
96	0.44151
97	0.357235
98	0.269796
99	0.175982
100	0.087215
