normalized_position	All_Reads.normalized_coverage
0	0.156123
1	0.282578
2	0.396984
3	0.50132
4	0.603178
5	0.706268
6	0.80243
7	0.889047
8	0.962067
9	1.027912
10	1.088782
11	1.137927
12	1.173843
13	1.203728
14	1.226785
15	1.245242
16	1.264745
17	1.273716
18	1.275574
19	1.273735
20	1.274566
21	1.27323
22	1.270065
23	1.26559
24	1.261095
25	1.252775
26	1.241019
27	1.229517
28	1.219894
29	1.214228
30	1.210731
31	1.208531
32	1.206064
33	1.199466
34	1.18599
35	1.171718
36	1.153734
37	1.139124
38	1.126287
39	1.116767
40	1.108136
41	1.100164
42	1.089757
43	1.082076
44	1.076429
45	1.069679
46	1.067962
47	1.064405
48	1.063634
49	1.058092
50	1.052708
51	1.046224
52	1.039739
53	1.032051
54	1.028623
55	1.033736
56	1.038489
57	1.038917
58	1.036423
59	1.034068
60	1.033911
61	1.034754
62	1.03572
63	1.036072
64	1.035541
65	1.034549
66	1.035049
67	1.034981
68	1.037524
69	1.037357
70	1.033249
71	1.029913
72	1.029985
73	1.030815
74	1.031407
75	1.030816
76	1.02861
77	1.028591
78	1.026122
79	1.021647
80	1.01941
81	1.015841
82	1.013198
83	1.008195
84	1.001219
85	0.988622
86	0.967085
87	0.947027
88	0.923348
89	0.89362
90	0.859048
91	0.816725
92	0.765535
93	0.706935
94	0.642282
95	0.56945
96	0.489089
97	0.409792
98	0.327986
99	0.232973
100	0.120511
