normalized_position	All_Reads.normalized_coverage
0	0.174902
1	0.31769
2	0.442602
3	0.56051
4	0.671189
5	0.775633
6	0.869055
7	0.957446
8	1.031633
9	1.102676
10	1.160627
11	1.198457
12	1.233519
13	1.262196
14	1.287546
15	1.302965
16	1.327181
17	1.336765
18	1.334502
19	1.33588
20	1.325637
21	1.310973
22	1.302607
23	1.297025
24	1.280939
25	1.262529
26	1.250649
27	1.240816
28	1.225316
29	1.212469
30	1.199845
31	1.197677
32	1.195939
33	1.185954
34	1.177873
35	1.166628
36	1.157539
37	1.143469
38	1.120652
39	1.115248
40	1.114155
41	1.109231
42	1.103081
43	1.09468
44	1.087704
45	1.081896
46	1.080393
47	1.070074
48	1.06333
49	1.053147
50	1.047543
51	1.036588
52	1.0242
53	1.005317
54	1.000795
55	1.009261
56	1.010188
57	1.012738
58	1.0113
59	1.012071
60	1.018494
61	1.027064
62	1.032878
63	1.030883
64	1.040055
65	1.043574
66	1.042964
67	1.034689
68	1.035497
69	1.033707
70	1.028705
71	1.021683
72	1.01067
73	1.010495
74	1.012165
75	1.003755
76	1.000775
77	0.997027
78	0.991689
79	0.987997
80	0.983349
81	0.975293
82	0.967424
83	0.955782
84	0.94194
85	0.924463
86	0.900708
87	0.877554
88	0.855399
89	0.826191
90	0.796644
91	0.765575
92	0.72255
93	0.66634
94	0.604926
95	0.531267
96	0.459237
97	0.383773
98	0.300095
99	0.210195
100	0.108529
