normalized_position	All_Reads.normalized_coverage
0	0.153274
1	0.257552
2	0.340491
3	0.41388
4	0.493958
5	0.57461
6	0.653699
7	0.727644
8	0.796979
9	0.861637
10	0.91635
11	0.967119
12	1.01169
13	1.041611
14	1.06756
15	1.091048
16	1.102726
17	1.109609
18	1.120026
19	1.129197
20	1.140094
21	1.141995
22	1.142602
23	1.144377
24	1.146544
25	1.146307
26	1.150301
27	1.147309
28	1.138707
29	1.129806
30	1.116858
31	1.109592
32	1.114098
33	1.117571
34	1.118584
35	1.120504
36	1.125361
37	1.126101
38	1.127488
39	1.135164
40	1.132543
41	1.132508
42	1.137232
43	1.137519
44	1.139442
45	1.139009
46	1.135614
47	1.13217
48	1.135259
49	1.13764
50	1.13863
51	1.139755
52	1.140465
53	1.137658
54	1.136139
55	1.134188
56	1.138484
57	1.142419
58	1.14489
59	1.141866
60	1.138797
61	1.138658
62	1.138126
63	1.140684
64	1.144919
65	1.152311
66	1.158718
67	1.165157
68	1.173047
69	1.178204
70	1.180851
71	1.185198
72	1.187236
73	1.188159
74	1.187058
75	1.180343
76	1.174404
77	1.169943
78	1.162825
79	1.153921
80	1.138319
81	1.120743
82	1.096363
83	1.072983
84	1.050461
85	1.026711
86	1.001486
87	0.973127
88	0.935021
89	0.894614
90	0.848632
91	0.799756
92	0.738445
93	0.664517
94	0.586964
95	0.506954
96	0.422199
97	0.337632
98	0.249185
99	0.159311
100	0.07667
