#Transcript position	Transcript coverage profile
0.0	2.4623064878129353
1.0	5.844158368147178
2.0	9.219189576549553
3.0	12.726348422523978
4.0	15.61315578381757
5.0	22.730667936431594
6.0	29.043036843359964
7.0	31.602404734947168
8.0	33.295683870573896
9.0	36.163069002310785
10.0	36.59495204648703
11.0	32.09605820547991
12.0	26.4561427670616
13.0	26.17621391172546
14.0	25.177427398766437
15.0	26.295645666363153
16.0	29.26576384584947
17.0	29.68024527383754
18.0	29.36345192672689
19.0	28.608729133606346
20.0	27.90084608263722
21.0	28.8301306891904
22.0	29.798979220427462
23.0	31.42268620195007
24.0	32.41802353820389
25.0	32.64549777772376
26.0	32.7603772756687
27.0	34.14873202440272
28.0	37.04763759741355
29.0	38.97188642714458
30.0	41.72094659692749
31.0	43.55519177371676
32.0	43.789908058263045
33.0	42.701574020410575
34.0	46.774061196325846
35.0	54.293881725341556
36.0	55.78627079040578
37.0	58.91155992953652
38.0	59.62132471027204
39.0	60.06202567131086
40.0	60.36960355766778
41.0	60.85780762839975
42.0	63.359128137150954
43.0	64.08596994898681
44.0	65.92812060949758
45.0	64.0767736307907
46.0	58.26631662284809
47.0	58.73397313780464
48.0	56.00231620191353
49.0	54.6294819867541
50.0	52.27153400767745
51.0	51.488907535154006
52.0	50.1492352247819
53.0	50.05021526138734
54.0	50.81893445254032
55.0	50.98339771751331
56.0	47.56783645165297
57.0	46.557235422909
58.0	45.806027896671786
59.0	50.52644500994334
60.0	50.126512002664164
61.0	48.993358810670735
62.0	47.64515037134137
63.0	49.419427866790706
64.0	50.732970203729
65.0	51.83059017614705
66.0	49.915606821482534
67.0	48.69742770296122
68.0	45.6577776376569
69.0	45.266611648261666
70.0	42.48436584266218
71.0	47.705750143255536
72.0	45.80187222666298
73.0	44.09159142260077
74.0	44.137986370937604
75.0	44.98645707023753
76.0	44.48113775571087
77.0	33.9232609502038
78.0	32.7097167353161
79.0	30.0031062938735
80.0	27.660798994775224
81.0	26.944616623784448
82.0	23.92807017270134
83.0	19.647286962536832
84.0	18.905703188659537
85.0	23.033653731703605
86.0	24.25564613165769
87.0	26.810535173291388
88.0	29.010428290513573
89.0	24.78495265539463
90.0	21.79574780040084
91.0	17.48823680748751
92.0	12.416251646148506
93.0	11.865350059778041
94.0	9.134343484609518
95.0	4.9584175793674
96.0	4.1537345520192925
97.0	3.2570711950789293
98.0	2.747610663821579
99.0	1.3260446272501776
