# Pathway	MHS441_genefamilies_Abundance
UNMAPPED	244350
UNINTEGRATED	734324
UNINTEGRATED|g__Malassezia.s__Malassezia_globosa	635920
UNINTEGRATED|g__Staphylococcus.s__Staphylococcus_epidermidis	79628.4
UNINTEGRATED|g__Malassezia.s__Malassezia_restricta	57731.4
UNINTEGRATED|g__Cutibacterium.s__Cutibacterium_acnes	29221.1
UNINTEGRATED|unclassified	28649.5
UNINTEGRATED|g__Staphylococcus.s__Staphylococcus_hominis	19636.7
UNINTEGRATED|g__Staphylococcus.s__Staphylococcus_capitis	8563.66
UNINTEGRATED|g__Malassezia.s__Malassezia_furfur	1049.93
M00897	3353.21
M00897|g__Malassezia.s__Malassezia_globosa	3345.32
M00897|g__Malassezia.s__Malassezia_furfur	7.89428
M00898	3353.21
M00898|g__Malassezia.s__Malassezia_globosa	3345.32
M00898|g__Malassezia.s__Malassezia_furfur	7.89428
M00913-1	2993.2
M00913-1|g__Malassezia.s__Malassezia_globosa	2168.85
M00913-1|g__Staphylococcus.s__Staphylococcus_epidermidis	621.471
M00913-1|g__Staphylococcus.s__Staphylococcus_hominis	158.807
M00913-1|g__Staphylococcus.s__Staphylococcus_capitis	26.775
M00913-1|unclassified	17.2897
M00344	1566.13
M00344|g__Malassezia.s__Malassezia_globosa	1439.97
M00344|unclassified	18.872
M00844	697.013
M00844|g__Malassezia.s__Malassezia_globosa	96.9062
M00861	666.313
M00861|g__Malassezia.s__Malassezia_globosa	609.377
M00861|g__Malassezia.s__Malassezia_restricta	45.1266
M00170	656.691
M00170|g__Malassezia.s__Malassezia_globosa	655.005
M00169	620.75
M00169|g__Malassezia.s__Malassezia_globosa	595.792
M00169|g__Malassezia.s__Malassezia_restricta	24.958
M00005	554.884
M00005|g__Malassezia.s__Malassezia_globosa	424.952
M00005|g__Staphylococcus.s__Staphylococcus_epidermidis	72.4857
M00005|g__Malassezia.s__Malassezia_restricta	35.5802
M00005|g__Staphylococcus.s__Staphylococcus_capitis	21.8659
M00134	510.421
M00134|g__Malassezia.s__Malassezia_globosa	419.715
M00134|g__Malassezia.s__Malassezia_restricta	90.7061
M00050	475.509
M00050|g__Malassezia.s__Malassezia_globosa	354.185
M00050|g__Staphylococcus.s__Staphylococcus_epidermidis	34.9538
M00020	467.602
M00020|g__Malassezia.s__Malassezia_globosa	467.602
M00881	410.117
M00881|g__Malassezia.s__Malassezia_globosa	391.298
M00881|g__Staphylococcus.s__Staphylococcus_epidermidis	64.5727
M00881|unclassified	18.819
M00019	382.678
M00019|g__Malassezia.s__Malassezia_globosa	377.649
M00364	349.554
M00364|g__Malassezia.s__Malassezia_globosa	349.554
M00365	349.554
M00365|g__Malassezia.s__Malassezia_globosa	349.554
M00893-1	252.032
M00893-1|g__Malassezia.s__Malassezia_globosa	252.032
M00705	249.763
M00705|g__Staphylococcus.s__Staphylococcus_hominis	116.625
M00705|g__Staphylococcus.s__Staphylococcus_epidermidis	77.511
M00705|g__Staphylococcus.s__Staphylococcus_capitis	50.1629
M00705|g__Cutibacterium.s__Cutibacterium_acnes	3.89139
M00705|g__Malassezia.s__Malassezia_globosa	1.57255
