# Pathway	MHS399_genefamilies_Abundance
UNMAPPED	881214.9904585093
UNINTEGRATED	2643380.8116028407
UNINTEGRATED|g__Cutibacterium.s__Cutibacterium_acnes	1710985.0461449688
UNINTEGRATED|g__Malassezia.s__Malassezia_restricta	603114.5067102299
UNINTEGRATED|unclassified	395020.6755560807
UNINTEGRATED|g__Staphylococcus.s__Staphylococcus_capitis	172904.1501203494
UNINTEGRATED|g__Malassezia.s__Malassezia_furfur	133001.4195092332
UNINTEGRATED|g__Malassezia.s__Malassezia_globosa	74074.7114521016
M00913-1	3075.3250186108
M00913-1|g__Staphylococcus.s__Staphylococcus_capitis	2925.2912884653
M00913-1|g__Malassezia.s__Malassezia_globosa	144.9832250949
M00913-1|unclassified	5.0505050505
M00554	1823.6334194118
M00554|g__Cutibacterium.s__Cutibacterium_acnes	1823.6334194118
M00881	1537.4742489140
M00881|g__Cutibacterium.s__Cutibacterium_acnes	709.8501135126
M00881|g__Malassezia.s__Malassezia_restricta	355.0863167651
M00881|unclassified	282.7227294127
M00881|g__Staphylococcus.s__Staphylococcus_capitis	147.5265320096
M00881|g__Malassezia.s__Malassezia_globosa	80.8823529412
M00881|g__Malassezia.s__Malassezia_furfur	42.2885572139
M00882	1537.4742489140
M00882|g__Cutibacterium.s__Cutibacterium_acnes	709.8501135126
M00882|g__Malassezia.s__Malassezia_restricta	355.0863167651
M00882|unclassified	282.7227294127
M00882|g__Staphylococcus.s__Staphylococcus_capitis	147.5265320096
M00882|g__Malassezia.s__Malassezia_furfur	42.2885572139
M00884	1537.4742489140
M00884|g__Cutibacterium.s__Cutibacterium_acnes	709.8501135126
M00884|g__Malassezia.s__Malassezia_restricta	355.0863167651
M00884|unclassified	282.7227294127
M00884|g__Staphylococcus.s__Staphylococcus_capitis	147.5265320096
M00884|g__Malassezia.s__Malassezia_furfur	42.2885572139
M00344	1525.4761246344
M00344|g__Malassezia.s__Malassezia_restricta	1162.8864367297
M00344|unclassified	131.2339261481
M00344|g__Malassezia.s__Malassezia_globosa	16.1154142885
M00005	1495.9555512143
M00005|g__Malassezia.s__Malassezia_restricta	972.1823222010
M00005|unclassified	446.7957955716
M00005|g__Cutibacterium.s__Cutibacterium_acnes	75.3353973168
M00005|g__Malassezia.s__Malassezia_furfur	1.6420361248
M00364	1407.8022024100
M00364|g__Malassezia.s__Malassezia_restricta	1184.4688690766
M00364|g__Cutibacterium.s__Cutibacterium_acnes	155.0000000000
M00364|unclassified	68.3333333333
M00365	1407.8022024100
M00365|g__Malassezia.s__Malassezia_restricta	1184.4688690766
M00365|g__Cutibacterium.s__Cutibacterium_acnes	155.0000000000
M00365|unclassified	68.3333333333
M00861	1164.5886039369
M00861|g__Malassezia.s__Malassezia_restricta	716.9745393144
M00861|unclassified	219.9563680369
M00861|g__Malassezia.s__Malassezia_furfur	58.0226851210
M00861|g__Malassezia.s__Malassezia_globosa	1.3853395739
M00049	981.0765487127
M00049|g__Malassezia.s__Malassezia_restricta	536.1251022947
M00049|unclassified	120.7043107517
M00049|g__Cutibacterium.s__Cutibacterium_acnes	92.1847816011
M00373-1	817.7089650953
M00373-1|g__Cutibacterium.s__Cutibacterium_acnes	466.7700938382
M00373-1|unclassified	6.5255646426
M00897	650.9690916920
M00897|g__Malassezia.s__Malassezia_furfur	358.5464792006
M00897|g__Malassezia.s__Malassezia_globosa	226.3306584684
M00897|unclassified	66.0919540230
M00898	650.9690916920
M00898|g__Malassezia.s__Malassezia_furfur	358.5464792006
M00898|g__Malassezia.s__Malassezia_globosa	226.3306584684
M00898|unclassified	66.0919540230
M00367	610.3744938260
M00367|g__Malassezia.s__Malassezia_restricta	594.1831203887
M00050	561.0976736637
M00050|g__Cutibacterium.s__Cutibacterium_acnes	281.4491068861
M00050|unclassified	163.6223946508
M00050|g__Staphylococcus.s__Staphylococcus_capitis	61.1726258577
M00119	535.9415212239
M00119|g__Cutibacterium.s__Cutibacterium_acnes	190.5367332026
M00119|g__Staphylococcus.s__Staphylococcus_capitis	71.3281328549
M00119|unclassified	36.3406255650
M00169	533.0586704842
M00169|g__Malassezia.s__Malassezia_restricta	480.5602517618
M00169|g__Cutibacterium.s__Cutibacterium_acnes	169.0226478188
M00169|unclassified	34.7881087919
M00169|g__Malassezia.s__Malassezia_furfur	17.7103099304
M00899	523.9412163574
M00899|g__Cutibacterium.s__Cutibacterium_acnes	451.3221687383
M00899|unclassified	72.6190476190
M00895-2	458.9513142583
M00895-2|g__Cutibacterium.s__Cutibacterium_acnes	406.3541547566
M00895-2|unclassified	18.2992023964
M00844	429.3232007127
M00844|unclassified	116.3616248211
M00844|g__Cutibacterium.s__Cutibacterium_acnes	110.6456654170
M00913	412.6878190314
M00913|unclassified	219.6721311475
M00913|g__Cutibacterium.s__Cutibacterium_acnes	143.1693989071
M00913|g__Staphylococcus.s__Staphylococcus_capitis	49.8462889767
M00134	409.4901973430
M00134|g__Malassezia.s__Malassezia_restricta	345.7302588244
M00134|g__Malassezia.s__Malassezia_globosa	32.6797385621
M00134|unclassified	31.0801999565
M00621	409.2896783835
M00621|g__Malassezia.s__Malassezia_restricta	331.4060107284
M00621|unclassified	4.5543454960
M00868	402.9486107203
M00868|unclassified	13.8219326810
M00632	357.7123620640
M00632|g__Cutibacterium.s__Cutibacterium_acnes	92.0511933842
M00432	254.3657951341
M00432|g__Malassezia.s__Malassezia_restricta	132.6543491775
M00432|unclassified	35.8203463772
M00432|g__Malassezia.s__Malassezia_furfur	23.3016669654
M00704	220.1658179919
M00704|g__Staphylococcus.s__Staphylococcus_capitis	220.1658179919
M00170	217.7090171539
M00170|g__Malassezia.s__Malassezia_restricta	151.8385874783
M00170|unclassified	30.1621135481
M00170|g__Malassezia.s__Malassezia_furfur	1.9938445986
M00088	210.9558495769
M00088|g__Malassezia.s__Malassezia_restricta	157.0721925827
M00088|unclassified	50.0548132238
M00088|g__Malassezia.s__Malassezia_globosa	1.9569471624
M00785-1	200.5649717514
M00785-1|g__Cutibacterium.s__Cutibacterium_acnes	200.5649717514
M00122-1	198.0349903210
M00122-1|g__Cutibacterium.s__Cutibacterium_acnes	162.9472710228
M00122-1|unclassified	35.0877192982
M00972	193.5517040164
M00911-1	189.5737208221
M00911-1|g__Malassezia.s__Malassezia_restricta	189.5737208221
M00700	187.3669027889
M00700|g__Staphylococcus.s__Staphylococcus_capitis	187.3669027889
M00122-2	182.1798667654
M00122-2|unclassified	177.4179620035
M00122-2|g__Cutibacterium.s__Cutibacterium_acnes	4.7619047619
M00366	167.6070723708
M00100	124.3872549020
M00100|g__Malassezia.s__Malassezia_restricta	124.3872549020
M00913-2	119.5928753181
M00913-2|g__Malassezia.s__Malassezia_restricta	119.5928753181
M00911-2	118.5208580341
M00911-2|g__Malassezia.s__Malassezia_restricta	112.5623570452
M00020	91.7030005211
M00020|g__Cutibacterium.s__Cutibacterium_acnes	22.5418150669
M00133-2	90.3194308830
M00133-2|unclassified	74.7663551402
M00133-2|g__Malassezia.s__Malassezia_restricta	12.4378109453
M00133-2|g__Cutibacterium.s__Cutibacterium_acnes	3.1152647975
M00127-1	86.2068965517
M00127-1|g__Cutibacterium.s__Cutibacterium_acnes	78.1609195402
M00127-1|unclassified	8.0459770115
M00133-1	54.3247602071
M00133-1|g__Malassezia.s__Malassezia_restricta	32.6797385621
M00133-1|unclassified	21.6450216450
M00893-1	34.2465753425
M00893-1|g__Cutibacterium.s__Cutibacterium_acnes	34.2465753425
M00895-1	32.1002751452
M00895-1|g__Cutibacterium.s__Cutibacterium_acnes	31.6952989746
M00926	30.6989223562
M00702	15.0375939850
M00702|g__Staphylococcus.s__Staphylococcus_capitis	15.0375939850
