# Pathway	MHS360_genefamilies_Abundance
UNMAPPED	762492
UNINTEGRATED	236600
UNINTEGRATED|g__Cutibacterium.s__Cutibacterium_acnes	142993
UNINTEGRATED|g__Malassezia.s__Malassezia_globosa	54217.9
UNINTEGRATED|unclassified	18218.5
UNINTEGRATED|g__Malassezia.s__Malassezia_sympodialis	2464.11
UNINTEGRATED|g__Staphylococcus.s__Staphylococcus_capitis	157.392
M00913-1	682.369
M00913-1|g__Malassezia.s__Malassezia_globosa	680.45
M00913-1|g__Staphylococcus.s__Staphylococcus_capitis	1.9189
M00899	60.9878
M00899|unclassified	60.9878
M00169	58.6452
M00169|g__Cutibacterium.s__Cutibacterium_acnes	58.6452
M00897	35.4637
M00897|g__Malassezia.s__Malassezia_globosa	35.4637
M00898	35.4637
M00898|g__Malassezia.s__Malassezia_globosa	35.4637
M00134	33.38
M00134|g__Malassezia.s__Malassezia_sympodialis	33.38
M00913	2.21162
M00913|g__Cutibacterium.s__Cutibacterium_acnes	2.21162
