# Pathway	MHS333_genefamilies_Abundance
UNMAPPED	351247.2498583449
UNINTEGRATED	3452060.5663028858
UNINTEGRATED|g__Malassezia.s__Malassezia_globosa	1847942.3119898066
UNINTEGRATED|g__Cutibacterium.s__Cutibacterium_acnes	1093440.1732583418
UNINTEGRATED|g__Malassezia.s__Malassezia_restricta	647761.1949337733
UNINTEGRATED|g__Staphylococcus.s__Staphylococcus_capitis	164617.4575183001
UNINTEGRATED|unclassified	26978.3295104054
UNINTEGRATED|g__Malassezia.s__Malassezia_arunalokei	22787.0912649557
UNINTEGRATED|g__Corynebacterium.s__Corynebacterium_segmentosum	4419.7394049227
M00913-1	18814.8838066631
M00913-1|g__Malassezia.s__Malassezia_globosa	16210.5007098246
M00913-1|g__Staphylococcus.s__Staphylococcus_capitis	2374.3628047792
M00913-1|g__Malassezia.s__Malassezia_restricta	162.4655530857
M00913-1|unclassified	67.5547389736
M00344	6479.1411701838
M00344|g__Malassezia.s__Malassezia_globosa	3826.0539823489
M00344|g__Malassezia.s__Malassezia_restricta	1588.3025750709
M00897	6440.4668396532
M00897|g__Malassezia.s__Malassezia_globosa	6427.6676836756
M00897|unclassified	12.7991559776
M00898	6440.4668396532
M00898|g__Malassezia.s__Malassezia_globosa	6427.6676836756
M00898|unclassified	12.7991559776
M00005	3693.4909259815
M00005|g__Malassezia.s__Malassezia_restricta	1531.8052352054
M00005|g__Malassezia.s__Malassezia_globosa	1337.5423194836
M00005|g__Cutibacterium.s__Cutibacterium_acnes	524.2462490888
M00005|g__Staphylococcus.s__Staphylococcus_capitis	289.3716394560
M00005|g__Malassezia.s__Malassezia_arunalokei	6.4102564103
M00005|unclassified	4.1152263374
M00049	3258.3988597149
M00049|g__Cutibacterium.s__Cutibacterium_acnes	1328.0690255240
M00049|g__Malassezia.s__Malassezia_restricta	703.8008691574
M00049|g__Malassezia.s__Malassezia_globosa	554.1630144352
M00049|g__Staphylococcus.s__Staphylococcus_capitis	257.9146977949
M00861	2840.1228882518
M00861|g__Malassezia.s__Malassezia_globosa	2014.3580561289
M00861|g__Malassezia.s__Malassezia_restricta	812.9689514510
M00893-1	2795.9611396055
M00893-1|g__Malassezia.s__Malassezia_globosa	2347.5435438330
