# Pathway	MHS366_genefamilies_Abundance
UNMAPPED	1821094.2044715914
UNINTEGRATED	3025423.6828824393
UNINTEGRATED|g__Malassezia.s__Malassezia_globosa	2945457.1372055332
UNINTEGRATED|g__Malassezia.s__Malassezia_restricta	39503.2088386728
UNINTEGRATED|g__Staphylococcus.s__Staphylococcus_hominis	4840.4948243566
UNINTEGRATED|g__Staphylococcus.s__Staphylococcus_epidermidis	1136.4956525167
UNINTEGRATED|g__Staphylococcus.s__Staphylococcus_capitis	454.2864098385
M00897	15646.1676627195
M00897|g__Malassezia.s__Malassezia_globosa	15646.1676627195
M00898	15646.1676627195
M00898|g__Malassezia.s__Malassezia_globosa	15646.1676627195
M00913-1	11232.1320304254
M00913-1|g__Malassezia.s__Malassezia_globosa	10928.4047476463
M00913-1|g__Staphylococcus.s__Staphylococcus_hominis	285.4166666667
M00913-1|g__Staphylococcus.s__Staphylococcus_epidermidis	10.3361344538
M00913-1|g__Staphylococcus.s__Staphylococcus_capitis	7.9744816587
M00344	5344.4784890202
M00344|g__Malassezia.s__Malassezia_globosa	5262.6231881698
M00893-1	3927.1878179912
M00893-1|g__Malassezia.s__Malassezia_globosa	3877.4640610851
M00893-1|g__Malassezia.s__Malassezia_restricta	49.7237569061
M00170	3023.9632688495
M00170|g__Malassezia.s__Malassezia_globosa	3023.9632688495
M00005	2830.6661124324
M00005|g__Malassezia.s__Malassezia_globosa	2830.6661124324
M00861	2734.7240780111
M00861|g__Malassezia.s__Malassezia_globosa	2734.7240780111
M00169	2558.3196659571
M00169|g__Malassezia.s__Malassezia_globosa	2558.3196659571
M00881	2340.1960784314
M00881|g__Malassezia.s__Malassezia_globosa	2340.1960784314
M00133-2	2319.0850911677
M00133-2|g__Malassezia.s__Malassezia_globosa	2319.0850911677
M00133-1	2184.6289288342
M00133-1|g__Malassezia.s__Malassezia_globosa	2184.6289288342
M00050	2091.4829402048
M00050|g__Malassezia.s__Malassezia_globosa	2089.9887462521
M00019	1731.4739773447
M00019|g__Malassezia.s__Malassezia_globosa	1728.1252322316
M00134	1589.0980810527
M00134|g__Malassezia.s__Malassezia_globosa	1589.0980810527
M00049	1512.1975662454
M00049|g__Malassezia.s__Malassezia_globosa	1512.1419336584
M00911-1	1266.2805662806
M00911-1|g__Malassezia.s__Malassezia_globosa	1266.2805662806
M00020	949.0350036005
M00020|g__Malassezia.s__Malassezia_globosa	949.0350036005
M00882	887.9781420765
M00882|g__Malassezia.s__Malassezia_globosa	887.9781420765
M00884	887.9781420765
M00884|g__Malassezia.s__Malassezia_globosa	887.9781420765
M00088	821.8074314696
M00088|g__Malassezia.s__Malassezia_globosa	715.2750690733
M00364	767.5742713794
M00364|g__Malassezia.s__Malassezia_globosa	767.5742713794
M00365	767.5742713794
M00365|g__Malassezia.s__Malassezia_globosa	767.5742713794
M00621	717.6798192695
M00621|g__Malassezia.s__Malassezia_globosa	717.5929517057
M00972	691.8450473444
M00972|g__Malassezia.s__Malassezia_globosa	691.8450473444
M00119	654.1631904006
M00119|g__Malassezia.s__Malassezia_globosa	653.5551768768
M00892	587.9017665884
M00892|g__Malassezia.s__Malassezia_globosa	587.7753778412
M00093	586.6860129423
M00093|g__Malassezia.s__Malassezia_globosa	586.6860129423
M00913-2	540.8012711383
M00913-2|g__Malassezia.s__Malassezia_globosa	540.8012711383
M00100	478.5110149489
M00100|g__Malassezia.s__Malassezia_globosa	478.5110149489
M00432	463.1412511955
M00432|g__Malassezia.s__Malassezia_globosa	463.1412511955
M00913	457.8858206691
M00913|g__Malassezia.s__Malassezia_globosa	457.8858206691
M00868	220.6848692067
M00868|g__Malassezia.s__Malassezia_globosa	220.6848692067
M00632	168.2545696753
M00632|g__Malassezia.s__Malassezia_globosa	168.2545696753
M00367	131.3010264687
M00367|g__Malassezia.s__Malassezia_globosa	131.3010264687
M00554	89.2018779343
M00554|g__Malassezia.s__Malassezia_globosa	89.2018779343
M00119-1	4.9382716049
M00119-1|g__Staphylococcus.s__Staphylococcus_capitis	4.9382716049
M00127-1	3.5842293907
M00127-1|g__Staphylococcus.s__Staphylococcus_epidermidis	3.5842293907
