# Pathway	MHS382_genefamilies_Abundance
UNMAPPED	242803
UNINTEGRATED	731979
UNINTEGRATED|g__Staphylococcus.s__Staphylococcus_hominis	403402
UNINTEGRATED|unclassified	201362
UNINTEGRATED|g__Cutibacterium.s__Cutibacterium_acnes	108070
UNINTEGRATED|g__Staphylococcus.s__Staphylococcus_epidermidis	51620.8
UNINTEGRATED|g__Candida.s__Candida_orthopsilosis	25240.8
UNINTEGRATED|g__Rothia.s__Rothia_mucilaginosa	20785.8
UNINTEGRATED|g__Staphylococcus.s__Staphylococcus_capitis	15244.2
UNINTEGRATED|g__Streptococcus.s__Streptococcus_mitis	13427.9
UNINTEGRATED|g__Streptococcus.s__Streptococcus_oralis	9163.71
UNINTEGRATED|g__Haemophilus.s__Haemophilus_parainfluenzae	8066.23
UNINTEGRATED|g__Malassezia.s__Malassezia_globosa	4839.58
UNINTEGRATED|g__Veillonella.s__Veillonella_parvula	3038.62
UNINTEGRATED|g__Staphylococcus.s__Staphylococcus_saccharolyticus	2139.44
M00913-1	12304.3
M00913-1|g__Staphylococcus.s__Staphylococcus_hominis	11293.7
M00913-1|g__Staphylococcus.s__Staphylococcus_epidermidis	438.409
M00913-1|unclassified	378.08
M00913-1|g__Staphylococcus.s__Staphylococcus_capitis	84.5887
M00913-1|g__Candida.s__Candida_orthopsilosis	73.4204
M00913-1|g__Staphylococcus.s__Staphylococcus_saccharolyticus	31.1543
M00913-1|g__Malassezia.s__Malassezia_globosa	4.90391
M00621	1219.99
M00621|g__Staphylococcus.s__Staphylococcus_hominis	999.41
M00621|g__Rothia.s__Rothia_mucilaginosa	110.135
M00621|g__Staphylococcus.s__Staphylococcus_capitis	38.3345
M00621|unclassified	31.7661
M00621|g__Cutibacterium.s__Cutibacterium_acnes	3.09186
M00050	805.258
M00050|g__Staphylococcus.s__Staphylococcus_hominis	573.315
M00050|g__Cutibacterium.s__Cutibacterium_acnes	76.6442
M00050|g__Staphylococcus.s__Staphylococcus_epidermidis	39.2997
M00050|unclassified	13.2349
M00895-1	784.644
M00895-1|g__Staphylococcus.s__Staphylococcus_hominis	665.439
M00895-1|g__Staphylococcus.s__Staphylococcus_epidermidis	35.3366
M00005	699.766
M00005|g__Staphylococcus.s__Staphylococcus_hominis	311.64
M00005|g__Staphylococcus.s__Staphylococcus_epidermidis	181.456
M00005|unclassified	90.1664
M00005|g__Cutibacterium.s__Cutibacterium_acnes	45.9319
M00005|g__Streptococcus.s__Streptococcus_mitis	43.0882
M00005|g__Streptococcus.s__Streptococcus_oralis	27.483
M00127-1	686.275
M00127-1|g__Staphylococcus.s__Staphylococcus_hominis	569.119
M00127-1|g__Staphylococcus.s__Staphylococcus_epidermidis	117.156
M00127-1|g__Veillonella.s__Veillonella_parvula	84.0749
M00127-1|unclassified	5.34657
M00579	604.287
