# Pathway	MHS434_genefamilies_Abundance
UNMAPPED	158620
UNINTEGRATED	818848
UNINTEGRATED|g__Corynebacterium.s__Corynebacterium_tuberculostearicum	320898
UNINTEGRATED|g__Staphylococcus.s__Staphylococcus_hominis	257300
UNINTEGRATED|g__Staphylococcus.s__Staphylococcus_epidermidis	160275
UNINTEGRATED|unclassified	102344
UNINTEGRATED|g__Staphylococcus.s__Staphylococcus_capitis	4960.57
M00913-1	6502.96
M00913-1|g__Staphylococcus.s__Staphylococcus_hominis	4058.46
M00913-1|g__Staphylococcus.s__Staphylococcus_epidermidis	1829.24
M00913-1|unclassified	602.998
M00913-1|g__Staphylococcus.s__Staphylococcus_capitis	11.7211
M00913-1|g__Corynebacterium.s__Corynebacterium_tuberculostearicum	0.543433
M00050	1324.07
M00050|g__Staphylococcus.s__Staphylococcus_hominis	428.174
M00050|g__Corynebacterium.s__Corynebacterium_tuberculostearicum	427.318
M00050|g__Staphylococcus.s__Staphylococcus_epidermidis	322.018
M00050|unclassified	44.1651
M00050|g__Staphylococcus.s__Staphylococcus_capitis	5.12082
M00005	1126.75
M00005|g__Staphylococcus.s__Staphylococcus_epidermidis	614.025
M00005|g__Staphylococcus.s__Staphylococcus_hominis	298.52
M00005|g__Corynebacterium.s__Corynebacterium_tuberculostearicum	181.31
M00005|unclassified	30.8721
M00005|g__Staphylococcus.s__Staphylococcus_capitis	2.02038
M00621	786.885
M00621|g__Staphylococcus.s__Staphylococcus_hominis	462.118
M00621|g__Staphylococcus.s__Staphylococcus_epidermidis	254.972
M00621|g__Corynebacterium.s__Corynebacterium_tuberculostearicum	44.9015
M00621|unclassified	14.7826
M00881	736.405
M00881|g__Staphylococcus.s__Staphylococcus_hominis	369.263
M00881|g__Staphylococcus.s__Staphylococcus_epidermidis	238.148
M00881|g__Corynebacterium.s__Corynebacterium_tuberculostearicum	107.506
M00881|unclassified	16.9854
M00881|g__Staphylococcus.s__Staphylococcus_capitis	4.50211
M00882	736.405
M00882|g__Staphylococcus.s__Staphylococcus_hominis	369.263
M00882|g__Staphylococcus.s__Staphylococcus_epidermidis	238.148
M00882|g__Corynebacterium.s__Corynebacterium_tuberculostearicum	107.506
M00882|unclassified	16.9854
M00882|g__Staphylococcus.s__Staphylococcus_capitis	4.50211
M00884	736.405
M00884|g__Staphylococcus.s__Staphylococcus_hominis	369.263
M00884|g__Staphylococcus.s__Staphylococcus_epidermidis	238.148
M00884|g__Corynebacterium.s__Corynebacterium_tuberculostearicum	107.506
M00884|unclassified	16.9854
