# Pathway	MHS443_genefamilies_Abundance
UNMAPPED	118161
UNINTEGRATED	856394
UNINTEGRATED|g__Malassezia.s__Malassezia_globosa	539640
UNINTEGRATED|g__Malassezia.s__Malassezia_restricta	217812
UNINTEGRATED|g__Cutibacterium.s__Cutibacterium_acnes	97866
UNINTEGRATED|unclassified	22541.8
UNINTEGRATED|g__Cutibacterium.s__Cutibacterium_granulosum	18183.6
UNINTEGRATED|g__Staphylococcus.s__Staphylococcus_epidermidis	6095.45
UNINTEGRATED|g__Staphylococcus.s__Staphylococcus_hominis	3826.14
M00897	2656.24
M00897|g__Malassezia.s__Malassezia_globosa	2655.96
M00897|g__Malassezia.s__Malassezia_restricta	0.141905
M00897|unclassified	0.141905
M00898	2656.24
M00898|g__Malassezia.s__Malassezia_globosa	2655.96
M00898|g__Malassezia.s__Malassezia_restricta	0.141905
M00898|unclassified	0.141905
M00913-1	1757.73
M00913-1|g__Malassezia.s__Malassezia_globosa	1623.19
M00913-1|g__Staphylococcus.s__Staphylococcus_epidermidis	56.2847
M00913-1|g__Malassezia.s__Malassezia_restricta	43.2652
M00913-1|g__Staphylococcus.s__Staphylococcus_hominis	23.5047
M00913-1|unclassified	11.492
M00344	1520.35
M00344|g__Malassezia.s__Malassezia_globosa	1081.22
M00344|g__Malassezia.s__Malassezia_restricta	415.821
M00344|g__Cutibacterium.s__Cutibacterium_acnes	0.889926
M00344|unclassified	0.376481
M00005	1017.39
M00005|g__Malassezia.s__Malassezia_restricta	498.699
M00005|g__Malassezia.s__Malassezia_globosa	441.722
M00005|g__Cutibacterium.s__Cutibacterium_acnes	37.3179
M00005|g__Cutibacterium.s__Cutibacterium_granulosum	24.0844
M00005|g__Staphylococcus.s__Staphylococcus_epidermidis	12.6408
M00005|g__Staphylococcus.s__Staphylococcus_hominis	1.5777
M00005|unclassified	1.34797
M00169	922.571
M00169|g__Malassezia.s__Malassezia_globosa	509.957
M00169|g__Malassezia.s__Malassezia_restricta	409.669
M00169|g__Cutibacterium.s__Cutibacterium_acnes	108.718
M00169|unclassified	2.94504
M00169|g__Staphylococcus.s__Staphylococcus_hominis	2.5726
M00169|g__Cutibacterium.s__Cutibacterium_granulosum	0.627925
M00170	776.755
M00170|g__Malassezia.s__Malassezia_globosa	565.959
M00170|g__Malassezia.s__Malassezia_restricta	201.423
M00049	773.995
M00049|g__Malassezia.s__Malassezia_restricta	325.733
M00049|g__Malassezia.s__Malassezia_globosa	246.462
M00049|g__Cutibacterium.s__Cutibacterium_acnes	89.656
M00049|g__Cutibacterium.s__Cutibacterium_granulosum	10.5756
M00049|unclassified	2.13684
M00019	672.475
M00019|g__Malassezia.s__Malassezia_globosa	451.415
M00019|g__Malassezia.s__Malassezia_restricta	161.926
M00019|unclassified	4.95985
M00050	668.743
M00050|g__Malassezia.s__Malassezia_globosa	417.74
M00050|g__Malassezia.s__Malassezia_restricta	96.1658
M00050|g__Cutibacterium.s__Cutibacterium_acnes	85.1468
M00050|unclassified	13.8558
M00050|g__Staphylococcus.s__Staphylococcus_epidermidis	5.80015
M00050|g__Staphylococcus.s__Staphylococcus_hominis	2.17674
M00050|g__Cutibacterium.s__Cutibacterium_granulosum	1.00144
M00133-2	561.142
M00133-2|g__Malassezia.s__Malassezia_globosa	416.582
M00133-2|g__Malassezia.s__Malassezia_restricta	86.1684
M00133-2|g__Cutibacterium.s__Cutibacterium_acnes	56.4067
M00133-2|unclassified	1.985
M00364	545.464
M00364|g__Malassezia.s__Malassezia_globosa	327.209
M00364|g__Malassezia.s__Malassezia_restricta	196.801
M00364|g__Cutibacterium.s__Cutibacterium_acnes	16.8423
M00364|g__Staphylococcus.s__Staphylococcus_hominis	4.6112
M00365	545.464
M00365|g__Malassezia.s__Malassezia_globosa	327.209
M00365|g__Malassezia.s__Malassezia_restricta	196.801
M00365|g__Cutibacterium.s__Cutibacterium_acnes	16.8423
M00365|g__Staphylococcus.s__Staphylococcus_hominis	4.6112
M00861	523.579
M00861|g__Malassezia.s__Malassezia_globosa	387.791
M00861|g__Malassezia.s__Malassezia_restricta	134.573
M00861|unclassified	0.512375
M00893-1	515.549
M00893-1|g__Malassezia.s__Malassezia_globosa	379.213
M00893-1|g__Malassezia.s__Malassezia_restricta	130.039
M00893-1|g__Cutibacterium.s__Cutibacterium_acnes	6.00341
M00893-1|unclassified	0.293653
M00972	508.515
M00972|g__Malassezia.s__Malassezia_globosa	149.132
M00972|g__Cutibacterium.s__Cutibacterium_acnes	117.646
M00972|g__Malassezia.s__Malassezia_restricta	40.399
M00881	504.916
M00881|g__Malassezia.s__Malassezia_globosa	436.273
M00881|g__Malassezia.s__Malassezia_restricta	102.675
M00881|g__Cutibacterium.s__Cutibacterium_acnes	65.5417
M00881|g__Cutibacterium.s__Cutibacterium_granulosum	7.11679
M00881|g__Staphylococcus.s__Staphylococcus_epidermidis	5.5476
M00881|g__Staphylococcus.s__Staphylococcus_hominis	1.41117
M00881|unclassified	0.403191
M00088	481.251
M00088|g__Malassezia.s__Malassezia_globosa	316.715
M00088|g__Malassezia.s__Malassezia_restricta	159.599
M00088|unclassified	0.595024
M00844	439.008
M00844|g__Malassezia.s__Malassezia_globosa	117.625
M00844|g__Malassezia.s__Malassezia_restricta	113.36
M00844|g__Cutibacterium.s__Cutibacterium_acnes	50.5428
M00844|unclassified	9.07967
M00844|g__Cutibacterium.s__Cutibacterium_granulosum	7.67934
M00844|g__Staphylococcus.s__Staphylococcus_epidermidis	0.727435
M00367	421.3
M00367|g__Malassezia.s__Malassezia_restricta	209.444
M00367|g__Malassezia.s__Malassezia_globosa	170.876
M00134	403.939
M00134|g__Malassezia.s__Malassezia_globosa	286.747
M00134|g__Malassezia.s__Malassezia_restricta	117.027
M00134|unclassified	2.04898
M00134|g__Staphylococcus.s__Staphylococcus_epidermidis	0.552196
M00134|g__Cutibacterium.s__Cutibacterium_granulosum	0.165479
M00621	389.692
M00621|g__Malassezia.s__Malassezia_globosa	241.534
M00621|g__Malassezia.s__Malassezia_restricta	133.307
