# Pathway	MHS386_genefamilies_Abundance
UNMAPPED	448459.6186989459
UNINTEGRATED	5657855.2717714561
UNINTEGRATED|g__Malassezia.s__Malassezia_restricta	4387752.0640622759
UNINTEGRATED|g__Cutibacterium.s__Cutibacterium_acnes	1154584.4242391356
UNINTEGRATED|g__Staphylococcus.s__Staphylococcus_capitis	283783.7688127958
UNINTEGRATED|unclassified	187506.7108273190
UNINTEGRATED|g__Corynebacterium.s__Corynebacterium_kefirresidentii	143371.4078203306
UNINTEGRATED|g__Staphylococcus.s__Staphylococcus_epidermidis	88842.3682257176
UNINTEGRATED|g__Cutibacterium.s__Cutibacterium_granulosum	73871.3854066580
UNINTEGRATED|g__Malassezia.s__Malassezia_arunalokei	31533.3766729696
UNINTEGRATED|g__Malassezia.s__Malassezia_slooffiae	11844.5141639014
UNINTEGRATED|g__Corynebacterium.s__Corynebacterium_segmentosum	11029.7893121267
UNINTEGRATED|g__Malassezia.s__Malassezia_globosa	9275.3198989587
UNINTEGRATED|g__Klebsiella.s__Klebsiella_aerogenes	8442.6784572849
M00005	11536.4418816938
M00005|g__Malassezia.s__Malassezia_restricta	9647.4754421232
M00005|g__Staphylococcus.s__Staphylococcus_capitis	627.0074211426
M00005|g__Cutibacterium.s__Cutibacterium_acnes	412.1795819432
M00005|g__Corynebacterium.s__Corynebacterium_kefirresidentii	281.4903219044
M00005|g__Malassezia.s__Malassezia_arunalokei	208.3445405366
M00005|g__Cutibacterium.s__Cutibacterium_granulosum	137.6641459088
M00005|unclassified	130.5191260054
M00005|g__Staphylococcus.s__Staphylococcus_epidermidis	64.5722955354
M00005|g__Corynebacterium.s__Corynebacterium_segmentosum	14.7666463456
M00005|g__Klebsiella.s__Klebsiella_aerogenes	12.4223602484
M00344	11388.3429694533
M00344|g__Malassezia.s__Malassezia_restricta	10348.1727667687
M00344|g__Malassezia.s__Malassezia_arunalokei	136.7280872693
M00344|unclassified	19.3440284123
M00344|g__Klebsiella.s__Klebsiella_aerogenes	11.8049083566
M00344|g__Malassezia.s__Malassezia_slooffiae	10.8411466678
M00344|g__Malassezia.s__Malassezia_globosa	3.9395538269
M00344|g__Cutibacterium.s__Cutibacterium_acnes	3.6350516774
M00169	9765.1392651528
M00169|g__Malassezia.s__Malassezia_restricta	9709.6437356124
M00169|g__Cutibacterium.s__Cutibacterium_acnes	763.2598288122
M00169|g__Malassezia.s__Malassezia_arunalokei	51.4055499902
M00169|g__Staphylococcus.s__Staphylococcus_capitis	4.5045045045
M00169|unclassified	4.1841004184
M00169|g__Corynebacterium.s__Corynebacterium_kefirresidentii	4.0899795501
M00049	6797.9543659678
M00049|g__Malassezia.s__Malassezia_restricta	4657.8738513507
M00049|g__Cutibacterium.s__Cutibacterium_acnes	1022.8254705711
M00049|g__Staphylococcus.s__Staphylococcus_capitis	297.7908410212
M00049|g__Corynebacterium.s__Corynebacterium_kefirresidentii	172.2708339418
M00049|g__Malassezia.s__Malassezia_arunalokei	72.6454683388
M00049|g__Cutibacterium.s__Cutibacterium_granulosum	26.3805623460
M00049|unclassified	11.4098919248
M00913-1	6054.5517650127
M00913-1|g__Staphylococcus.s__Staphylococcus_capitis	4576.3889220743
M00913-1|g__Malassezia.s__Malassezia_restricta	889.1131641130
M00913-1|g__Staphylococcus.s__Staphylococcus_epidermidis	564.6755022773
M00913-1|g__Malassezia.s__Malassezia_arunalokei	24.3741765481
M00844	5452.9400429501
M00844|g__Malassezia.s__Malassezia_restricta	1893.9687978896
M00844|g__Cutibacterium.s__Cutibacterium_acnes	684.3251476641
M00844|g__Staphylococcus.s__Staphylococcus_capitis	29.3751263279
M00844|g__Corynebacterium.s__Corynebacterium_kefirresidentii	29.2868650630
M00844|g__Malassezia.s__Malassezia_arunalokei	22.8595293756
M00844|g__Corynebacterium.s__Corynebacterium_segmentosum	13.8086869194
M00844|g__Cutibacterium.s__Cutibacterium_granulosum	8.4645204678
M00019	5203.5620631709
M00019|g__Malassezia.s__Malassezia_restricta	4201.6192314574
M00019|g__Malassezia.s__Malassezia_arunalokei	73.5153862020
