# Pathway	MHS357_genefamilies_Abundance
UNMAPPED	411165
UNINTEGRATED	562363
UNINTEGRATED|g__Staphylococcus.s__Staphylococcus_capitis	327716
UNINTEGRATED|unclassified	240968
UNINTEGRATED|g__Moraxella.s__Moraxella_osloensis	20618.1
UNINTEGRATED|g__Staphylococcus.s__Staphylococcus_epidermidis	13671.3
UNINTEGRATED|g__Staphylococcus.s__Staphylococcus_hominis	12615.6
UNINTEGRATED|g__Staphylococcus.s__Staphylococcus_warneri	4579.55
M00913-1	9135.95
M00913-1|g__Staphylococcus.s__Staphylococcus_capitis	5112.16
M00913-1|unclassified	3592.35
M00913-1|g__Staphylococcus.s__Staphylococcus_hominis	182.525
M00913-1|g__Staphylococcus.s__Staphylococcus_epidermidis	138.855
M00913-1|g__Staphylococcus.s__Staphylococcus_warneri	110.063
M00881	1855.9
M00881|g__Staphylococcus.s__Staphylococcus_capitis	1386.05
M00881|unclassified	457.655
M00881|g__Staphylococcus.s__Staphylococcus_warneri	11.1214
M00881|g__Moraxella.s__Moraxella_osloensis	1.06418
M00882	1855.9
M00882|g__Staphylococcus.s__Staphylococcus_capitis	1386.05
M00882|unclassified	457.655
M00882|g__Staphylococcus.s__Staphylococcus_warneri	11.1214
M00882|g__Moraxella.s__Moraxella_osloensis	1.06418
M00884	1855.9
M00884|g__Staphylococcus.s__Staphylococcus_capitis	1386.05
M00884|unclassified	457.655
M00884|g__Staphylococcus.s__Staphylococcus_warneri	11.1214
M00884|g__Moraxella.s__Moraxella_osloensis	1.06418
M00700	1340.16
M00700|g__Staphylococcus.s__Staphylococcus_capitis	1139.98
M00700|unclassified	197.247
M00700|g__Staphylococcus.s__Staphylococcus_warneri	1.78273
M00700|g__Staphylococcus.s__Staphylococcus_epidermidis	0.891367
M00700|g__Staphylococcus.s__Staphylococcus_hominis	0.254676
M00704	1316.36
M00704|g__Staphylococcus.s__Staphylococcus_capitis	1029.97
M00704|unclassified	284.483
M00704|g__Staphylococcus.s__Staphylococcus_epidermidis	12.0669
M00005	983.911
M00005|g__Staphylococcus.s__Staphylococcus_capitis	648.123
M00005|unclassified	311.999
M00005|g__Moraxella.s__Moraxella_osloensis	16.554
M00005|g__Staphylococcus.s__Staphylococcus_epidermidis	3.47016
M00005|g__Staphylococcus.s__Staphylococcus_hominis	1.89282
M00005|g__Staphylococcus.s__Staphylococcus_warneri	1.87178
M00579	973.204
M00579|g__Staphylococcus.s__Staphylococcus_capitis	718.993
M00579|unclassified	248.125
M00579|g__Staphylococcus.s__Staphylococcus_epidermidis	3.52902
M00579|g__Staphylococcus.s__Staphylococcus_warneri	1.51159
M00579|g__Staphylococcus.s__Staphylococcus_hominis	1.04456
M00050	893.561
M00050|g__Staphylococcus.s__Staphylococcus_capitis	613.127
M00050|unclassified	226.721
M00050|g__Staphylococcus.s__Staphylococcus_hominis	1.16686
M00050|g__Staphylococcus.s__Staphylococcus_epidermidis	1.01821
M00926	682.644
M00926|g__Staphylococcus.s__Staphylococcus_capitis	488.827
M00926|unclassified	155.164
M00899	665.574
M00899|g__Staphylococcus.s__Staphylococcus_capitis	362.08
M00899|unclassified	299.544
M00899|g__Staphylococcus.s__Staphylococcus_warneri	3.10387
M00899|g__Staphylococcus.s__Staphylococcus_epidermidis	0.846509
M00621	548.371
M00621|g__Staphylococcus.s__Staphylococcus_capitis	330.009
M00621|unclassified	211.316
M00621|g__Staphylococcus.s__Staphylococcus_epidermidis	1.15265
M00621|g__Staphylococcus.s__Staphylococcus_warneri	0.603831
M00127	361.464
M00127|g__Staphylococcus.s__Staphylococcus_capitis	288.651
M00127|unclassified	71.7176
M00127|g__Staphylococcus.s__Staphylococcus_warneri	0.730322
M00127|g__Staphylococcus.s__Staphylococcus_epidermidis	0.365161
M00895	361.464
M00895|g__Staphylococcus.s__Staphylococcus_capitis	288.651
M00895|unclassified	71.7176
M00895|g__Staphylococcus.s__Staphylococcus_warneri	0.730322
M00895|g__Staphylococcus.s__Staphylococcus_epidermidis	0.365161
M00844	359.973
M00844|g__Staphylococcus.s__Staphylococcus_capitis	232.522
M00844|unclassified	43.9977
M00609	314.763
M00609|g__Staphylococcus.s__Staphylococcus_capitis	152.859
M00609|unclassified	52.6019
M00972	314.197
M00972|unclassified	154.521
M00972|g__Staphylococcus.s__Staphylococcus_capitis	144.807
M00972|g__Staphylococcus.s__Staphylococcus_warneri	1.94309
M00169	262.417
M00169|g__Staphylococcus.s__Staphylococcus_capitis	262.417
M00088	261.533
M00088|g__Staphylococcus.s__Staphylococcus_capitis	194.595
M00088|unclassified	63.5525
M00364	239.942
M00364|g__Staphylococcus.s__Staphylococcus_capitis	225.713
M00364|unclassified	14.229
M00365	239.942
M00365|g__Staphylococcus.s__Staphylococcus_capitis	225.713
M00365|unclassified	14.229
M00714	197.56
M00714|unclassified	191.237
M00714|g__Staphylococcus.s__Staphylococcus_epidermidis	6.32324
M00895-1	194.324
M00895-1|g__Staphylococcus.s__Staphylococcus_capitis	94.0877
M00895-1|unclassified	57.2194
M00119	187.072
M00119|unclassified	136.889
M00119|g__Staphylococcus.s__Staphylococcus_hominis	1.14997
M00119|g__Staphylococcus.s__Staphylococcus_capitis	0.71838
M00913-2	179.196
M00913-2|g__Staphylococcus.s__Staphylococcus_capitis	121.752
M00913-2|unclassified	56.6565
M00913-2|g__Staphylococcus.s__Staphylococcus_warneri	0.786896
M00127-1	149.486
M00127-1|g__Staphylococcus.s__Staphylococcus_capitis	72.0427
M00127-1|unclassified	44.5211
M00127-1|g__Staphylococcus.s__Staphylococcus_epidermidis	32.9219
M00913	132.937
M00913|unclassified	132.458
M00913|g__Staphylococcus.s__Staphylococcus_hominis	5.02199
M00913|g__Staphylococcus.s__Staphylococcus_capitis	0.479053
M00702	115.216
M00702|g__Staphylococcus.s__Staphylococcus_capitis	115.216
M00116	106.49
M00116|g__Staphylococcus.s__Staphylococcus_capitis	79.2645
M00725	82.2777
M00725|unclassified	28.2576
M00725|g__Staphylococcus.s__Staphylococcus_capitis	0.642715
M00726	82.2777
M00726|g__Staphylococcus.s__Staphylococcus_capitis	46.3446
M00726|unclassified	35.1012
M00730	82.2777
M00730|unclassified	28.2576
M00730|g__Staphylococcus.s__Staphylococcus_capitis	0.642715
M00049	77.2382
M00049|unclassified	59.5495
M00088-1	62.6745
M00088-1|g__Moraxella.s__Moraxella_osloensis	62.6745
