# Pathway	MHS388_genefamilies_Abundance
UNMAPPED	348959.9109631181
UNINTEGRATED	2476399.5644308748
UNINTEGRATED|g__Cutibacterium.s__Cutibacterium_acnes	1399355.1202942089
UNINTEGRATED|g__Malassezia.s__Malassezia_restricta	1234111.0973613246
UNINTEGRATED|unclassified	185650.2944064547
UNINTEGRATED|g__Rothia.s__Rothia_mucilaginosa	177068.0161579344
UNINTEGRATED|g__Streptococcus.s__Streptococcus_mitis	82028.3271193136
UNINTEGRATED|g__Malassezia.s__Malassezia_globosa	38162.9686534690
UNINTEGRATED|g__Streptococcus.s__Streptococcus_oralis	34718.8540747700
UNINTEGRATED|g__Malassezia.s__Malassezia_arunalokei	32636.1071017672
UNINTEGRATED|g__Staphylococcus.s__Staphylococcus_epidermidis	19269.2704474527
UNINTEGRATED|g__Malassezia.s__Malassezia_dermatis	9173.0569804691
UNINTEGRATED|g__Staphylococcus.s__Staphylococcus_capitis	8489.9724144017
M00344	3812.0859384188
M00344|g__Malassezia.s__Malassezia_restricta	3441.5274932085
M00344|g__Malassezia.s__Malassezia_globosa	58.4246399014
M00344|unclassified	11.3981603230
M00005	3589.9105664700
M00005|g__Malassezia.s__Malassezia_restricta	2973.8283281290
M00005|g__Cutibacterium.s__Cutibacterium_acnes	348.8455835476
M00005|g__Streptococcus.s__Streptococcus_mitis	168.0174250328
M00005|unclassified	79.3399313926
M00005|g__Staphylococcus.s__Staphylococcus_epidermidis	12.9198966408
M00005|g__Streptococcus.s__Streptococcus_oralis	4.5977011494
M00005|g__Malassezia.s__Malassezia_arunalokei	2.3617005778
M00169	3214.5756511864
M00169|g__Malassezia.s__Malassezia_restricta	3068.0383555689
M00169|g__Cutibacterium.s__Cutibacterium_acnes	1264.6881732086
M00169|unclassified	82.5498950526
M00169|g__Malassezia.s__Malassezia_dermatis	63.9874005649
M00049	2680.3985268024
M00049|g__Malassezia.s__Malassezia_restricta	1336.7592744032
M00049|g__Cutibacterium.s__Cutibacterium_acnes	1174.0397913991
M00049|unclassified	33.7735781001
M00019	2248.3647984944
M00019|g__Malassezia.s__Malassezia_restricta	1414.5114103419
M00019|unclassified	64.2115977541
M00844	2190.1536745556
M00844|g__Cutibacterium.s__Cutibacterium_acnes	1122.5441668682
M00844|g__Malassezia.s__Malassezia_restricta	806.9014664427
M00844|unclassified	136.0487051288
M00899	2162.6197140991
M00899|g__Cutibacterium.s__Cutibacterium_acnes	1677.4741493489
M00899|g__Streptococcus.s__Streptococcus_mitis	219.3785235618
M00899|unclassified	185.9643064201
M00899|g__Staphylococcus.s__Staphylococcus_epidermidis	46.5178096757
M00899|g__Streptococcus.s__Streptococcus_oralis	33.2849250925
M00133-1	1876.4105708509
M00133-1|g__Malassezia.s__Malassezia_restricta	1652.8860922113
M00133-1|g__Malassezia.s__Malassezia_arunalokei	164.5166744272
M00133-1|unclassified	59.0078042124
M00050	1868.5343532375
M00050|g__Malassezia.s__Malassezia_restricta	703.8228020469
M00050|g__Cutibacterium.s__Cutibacterium_acnes	689.5297844757
M00050|unclassified	188.4301066090
M00050|g__Streptococcus.s__Streptococcus_mitis	78.2052670539
M00861	1587.2918068960
M00861|g__Malassezia.s__Malassezia_restricta	1502.9362774926
M00861|unclassified	58.1473851312
M00861|g__Malassezia.s__Malassezia_globosa	19.9104509566
M00621	1465.2318293833
M00621|g__Malassezia.s__Malassezia_restricta	1098.2392923321
M00621|g__Cutibacterium.s__Cutibacterium_acnes	211.5875086005
M00621|unclassified	115.4903254352
M00881	1293.2265649265
M00881|g__Malassezia.s__Malassezia_restricta	791.2802072048
M00881|g__Cutibacterium.s__Cutibacterium_acnes	448.9855888447
M00881|unclassified	34.4287949922
M00881|g__Rothia.s__Rothia_mucilaginosa	27.6134122288
M00881|g__Malassezia.s__Malassezia_globosa	22.0588235294
M00882	1293.2265649265
M00882|g__Malassezia.s__Malassezia_restricta	791.2802072048
M00882|g__Cutibacterium.s__Cutibacterium_acnes	448.9855888447
M00882|g__Rothia.s__Rothia_mucilaginosa	27.6134122288
M00882|unclassified	25.3473566482
M00884	1293.2265649265
M00884|g__Malassezia.s__Malassezia_restricta	791.2802072048
M00884|g__Cutibacterium.s__Cutibacterium_acnes	448.9855888447
M00884|g__Rothia.s__Rothia_mucilaginosa	27.6134122288
M00884|unclassified	25.3473566482
M00119	1276.4257966765
M00119|g__Malassezia.s__Malassezia_restricta	611.0031239306
M00119|g__Cutibacterium.s__Cutibacterium_acnes	477.2112650256
M00119|unclassified	87.6304577063
M00868	1272.1673486576
M00868|g__Malassezia.s__Malassezia_restricta	490.7057742380
M00868|unclassified	15.5095124607
M00972	1235.9650691240
M00972|g__Cutibacterium.s__Cutibacterium_acnes	1025.8862275752
M00972|g__Malassezia.s__Malassezia_restricta	312.4475090947
M00373-1	1210.3441443140
M00373-1|g__Cutibacterium.s__Cutibacterium_acnes	1124.2291587528
M00373-1|unclassified	82.6604237198
M00170	1158.4771881934
M00170|g__Malassezia.s__Malassezia_restricta	1157.2914946249
M00170|unclassified	8.1413241439
M00632	1067.1944185416
M00632|g__Malassezia.s__Malassezia_restricta	242.8926426270
M00632|g__Cutibacterium.s__Cutibacterium_acnes	183.2775491454
M00632|g__Streptococcus.s__Streptococcus_mitis	58.0550234339
M00632|unclassified	29.3980015235
M00432	1010.1351061054
M00432|g__Malassezia.s__Malassezia_restricta	802.5546740356
M00432|g__Cutibacterium.s__Cutibacterium_acnes	184.4793397514
M00133-2	980.6009778075
M00133-2|g__Malassezia.s__Malassezia_restricta	673.0468926074
M00133-2|g__Cutibacterium.s__Cutibacterium_acnes	296.0305715569
M00133-2|g__Malassezia.s__Malassezia_globosa	5.9952038369
M00133-2|unclassified	5.5283098063
M00893-1	966.2459042913
M00893-1|g__Malassezia.s__Malassezia_restricta	856.0670778619
M00893-1|g__Cutibacterium.s__Cutibacterium_acnes	92.3532059940
M00893-1|g__Malassezia.s__Malassezia_globosa	17.8256204354
M00913	948.0831901858
M00913|g__Malassezia.s__Malassezia_restricta	501.9173348198
M00913|g__Cutibacterium.s__Cutibacterium_acnes	336.4123348035
M00913|unclassified	87.1084264888
M00913|g__Staphylococcus.s__Staphylococcus_epidermidis	22.6450940737
M00554	935.6263158100
M00554|g__Cutibacterium.s__Cutibacterium_acnes	706.5902989820
M00554|g__Malassezia.s__Malassezia_restricta	148.4592568620
M00554|g__Streptococcus.s__Streptococcus_mitis	59.8272652444
M00554|unclassified	20.3562340967
M00554|g__Streptococcus.s__Streptococcus_oralis	10.1781170483
M00895-2	935.0050709300
M00895-2|g__Cutibacterium.s__Cutibacterium_acnes	897.5862488089
M00100	931.3948618070
M00100|g__Malassezia.s__Malassezia_restricta	929.7999654753
M00100|g__Cutibacterium.s__Cutibacterium_acnes	1.5948963317
M00367	892.8305512064
M00367|g__Malassezia.s__Malassezia_restricta	569.9070031375
M00364	868.1654567128
M00364|g__Malassezia.s__Malassezia_restricta	475.3275309000
M00364|g__Cutibacterium.s__Cutibacterium_acnes	195.8146487294
M00364|g__Streptococcus.s__Streptococcus_oralis	101.6949152542
M00364|g__Streptococcus.s__Streptococcus_mitis	76.0046903315
M00364|unclassified	19.3236714976
M00365	868.1654567128
M00365|g__Malassezia.s__Malassezia_restricta	475.3275309000
M00365|g__Cutibacterium.s__Cutibacterium_acnes	195.8146487294
M00365|g__Streptococcus.s__Streptococcus_oralis	101.6949152542
M00365|g__Streptococcus.s__Streptococcus_mitis	76.0046903315
M00365|unclassified	19.3236714976
M00134	769.1748335284
M00134|g__Malassezia.s__Malassezia_restricta	769.1748335284
M00134|unclassified	34.1127297314
M00134|g__Staphylococcus.s__Staphylococcus_epidermidis	33.9553752535
M00127-1	747.7270007359
M00127-1|unclassified	747.7270007359
M00127-1|g__Cutibacterium.s__Cutibacterium_acnes	103.3803127107
M00020	704.1535034694
M00020|g__Cutibacterium.s__Cutibacterium_acnes	393.4345888549
M00020|g__Malassezia.s__Malassezia_restricta	271.6059846523
M00020|unclassified	24.8661971319
M00073	643.5848954186
M00073|g__Malassezia.s__Malassezia_restricta	643.5848954186
M00093	594.8609636091
M00093|g__Malassezia.s__Malassezia_restricta	463.8669525854
M00093|unclassified	13.8201494376
M00088	586.3568207649
M00088|g__Malassezia.s__Malassezia_restricta	478.9284486653
M00088|unclassified	15.7474285147
M00911-2	517.3917143686
M00911-2|g__Malassezia.s__Malassezia_restricta	416.2348556458
M00122-1	513.4024830437
M00122-1|g__Cutibacterium.s__Cutibacterium_acnes	442.4000328466
M00122-1|unclassified	71.0024501971
M00913-1	508.0922340660
M00913-1|g__Malassezia.s__Malassezia_restricta	283.1872244887
M00913-1|unclassified	84.6210394403
M00913-1|g__Malassezia.s__Malassezia_globosa	73.4974683634
M00913-1|g__Staphylococcus.s__Staphylococcus_epidermidis	47.6608187135
M00913-1|g__Staphylococcus.s__Staphylococcus_capitis	19.1256830601
M00911-1	455.2135182742
M00911-1|g__Cutibacterium.s__Cutibacterium_acnes	350.3911561560
M00911-1|g__Malassezia.s__Malassezia_restricta	104.8223621182
M00102	388.3484897824
M00102|g__Malassezia.s__Malassezia_restricta	359.4271920442
M00066	384.4859612489
M00066|g__Malassezia.s__Malassezia_restricta	348.6436673421
M00066|g__Malassezia.s__Malassezia_globosa	35.8422939068
M00913-2	259.3362896205
M00913-2|g__Malassezia.s__Malassezia_restricta	249.7434669842
M00913-2|g__Staphylococcus.s__Staphylococcus_epidermidis	9.5928226363
M00415	247.3516829492
M00415|g__Malassezia.s__Malassezia_restricta	242.0328456998
M00897	219.5834369552
M00897|g__Malassezia.s__Malassezia_globosa	183.2083318248
M00897|unclassified	36.3751051304
M00898	219.5834369552
M00898|g__Malassezia.s__Malassezia_globosa	183.2083318248
M00898|unclassified	36.3751051304
M00122-2	206.9536588461
M00122-2|g__Cutibacterium.s__Cutibacterium_acnes	206.9536588461
M00579	173.9107578150
M00579|unclassified	163.8097477140
M00579|g__Staphylococcus.s__Staphylococcus_capitis	10.1010101010
M00785-1	155.3672316384
M00785-1|g__Cutibacterium.s__Cutibacterium_acnes	155.3672316384
M00895-1	129.5770329247
M00895-1|g__Cutibacterium.s__Cutibacterium_acnes	129.5770329247
M00095	124.7609172626
M00055	119.2270041207
