1.89	86133	0	0	unclassified
61.44	2804615	135899038	1355689	 Cutibacterium
0.00	8	14303	1422	 Acidipropionibacterium
0.00	5	8453	280	 Arachnia
0.00	4	7217	406	 Propionibacterium
0.00	3	1205	135	 Brevilactibacter
0.00	2	10905	660	 Tessaracoccus
0.00	2	93	58	 Auraticoccus
0.00	1	2948	305	 Microlunatus
0.00	1	404	76	 Propionimicrobium
0.00	1	7722	88	 Raineyella
0.00	69	2865	1210	 Nocardioides
0.00	10	359	169	 Aeromicrobium
0.00	4	68	37	 Marmoricola
0.00	1	36	23	 Pimelobacter
0.00	1	2334	58	 Friedmanniella
0.00	1	58	35	 Mumia
0.18	8404	355104	117602	 Corynebacterium
0.04	1615	36092	240	 Lawsonella
0.00	66	1991	990	 Mycolicibacterium
0.00	52	1944	904	 Mycobacterium
0.00	15	439	296	 Mycobacteroides
0.00	3	102	66	 Mycolicibacter
0.00	59	3585	1302	 Rhodococcus
0.00	12	959	325	 Nocardia
0.00	21	673	153	 Tsukamurella
0.00	19	991	465	 Gordonia
0.00	12	288	125	 Dietzia
0.00	1	457	16	 Segniliparus
0.00	106	4878	2218	 Micrococcus
0.00	62	3051	1393	 Rothia
0.00	53	2278	803	 Kocuria
0.00	11	2749	541	 Arthrobacter
0.00	9	189	113	 Glutamicibacter
0.00	3	70	28	 Nesterenkonia
0.00	3	145	101	 Pseudarthrobacter
0.00	2	1203	16	 Citricoccus
0.00	48	3339	921	 Microbacterium
0.00	10	789	161	 Leucobacter
0.00	9	376	166	 Curtobacterium
0.00	7	280	101	 Leifsonia
0.00	4	174	101	 Agromyces
0.00	4	278	138	 Rathayibacter
0.00	3	167	77	 Salinibacterium
0.00	2	102	11	 Microcella
0.00	2	39	27	 Frondihabitans
0.00	1	20	12	 Herbiconiux
0.00	1	369	19	 Protaetiibacter
0.00	1	92	54	 Clavibacter
0.00	1	21	15	 Agreia
0.00	16	764	418	 Dermacoccus
0.00	14	64	23	 Luteipulveratus
0.00	25	461	194	 Brachybacterium
0.00	3	250	112	 Dermabacter
0.00	22	1009	235	 Cellulomonas
0.00	1	20	17	 Paraoerskovia
0.00	12	247	116	 Ornithinimicrobium
0.00	3	98	72	 Serinicoccus
0.00	15	893	550	 Brevibacterium
0.00	4	220	110	 Janibacter
0.00	3	29	22	 Intrasporangium
0.00	2	62	31	 Pedococcus
0.00	1	247	20	 Arsenicicoccus
0.00	1	52	42	 Phycicoccus
0.00	5	59	35	 Isoptericola
0.00	3	58	25	 Xylanimonas
0.00	1	95	66	 Cellulosimicrobium
0.00	9	548	86	 Ruania
0.00	3	46	28	 Beutenbergia
0.00	2	65	30	 Austwickia
0.00	1	81	39	 Mobilicoccus
0.00	2	40	25	 Luteimicrobium
0.00	1	76	58	 Georgenia
0.00	1	59	37	 Kytococcus
0.01	465	11113	2332	 Actinomyces
0.00	10	587	76	 Pauljensenia
0.00	6	69	43	 Winkia
0.00	5	1609	295	 Schaalia
0.00	2	669	31	 Actinotignum
0.00	1	186	56	 Arcanobacterium
0.00	1	280	99	 Trueperella
0.00	155	7571	3413	 Streptomyces
0.00	2	89	59	 Kitasatospora
0.00	1	117	63	 Streptacidiphilus
0.00	28	665	412	 Micromonospora
0.00	11	935	215	 Actinoplanes
0.00	3	104	45	 Plantactinospora
0.00	2	55	34	 Catellatospora
0.00	2	886	58	 Phytohabitans
0.00	1	22	15	 Salinispora
0.00	19	180	93	 Geodermatophilus
0.00	17	98	46	 Blastococcus
0.00	7	180	86	 Modestobacter
0.00	17	479	273	 Pseudonocardia
0.00	11	493	285	 Amycolatopsis
0.00	4	271	74	 Saccharothrix
0.00	3	2366	133	 Saccharomonospora
0.00	2	194	35	 Kutzneria
0.00	2	103	64	 Actinoalloteichus
0.00	2	48	32	 Lentzea
0.00	1	1504	97	 Saccharopolyspora
0.00	1	35	22	 Kibdelosporangium
0.00	1	30	24	 Actinosynnema
