30.57	1356574	2003	65138037	1458188	D	2	 Bacteria	MHS376
0.01	304	0	3359	1229	D	2157	 Archaea	MHS376
0.00	101	0	2407	484	D	10239	 Viruses	MHS376
96.79	6972675	5537	372508842	4510793	D	2	 Bacteria	MHS377
0.38	27183	0	938669	416751	D	2759	 Eukaryota	MHS377
0.00	240	0	2913	1058	D	2157	 Archaea	MHS377
0.01	778	0	15180	1416	D	10239	 Viruses	MHS377
31.58	1125021	0	44104752	917854	D	2759	 Eukaryota	MHS337
26.64	949044	25695	31154392	961736	D	2	 Bacteria	MHS337
0.03	920	0	7342	1949	D	2157	 Archaea	MHS337
0.05	1609	0	14768	598	D	10239	 Viruses	MHS337
85.75	3621040	10139	117919418	1278235	D	2	 Bacteria	MHS357
1.91	80540	0	2149468	213964	D	2759	 Eukaryota	MHS357
0.01	615	0	12030	1641	D	2157	 Archaea	MHS357
0.06	2637	0	29911	595	D	10239	 Viruses	MHS357
70.22	2379919	0	94064700	1269604	D	2759	 Eukaryota	MHS358
22.40	759281	40797	28978810	578494	D	2	 Bacteria	MHS358
0.03	1020	1	5800	1125	D	2157	 Archaea	MHS358
0.04	1343	0	7840	425	D	10239	 Viruses	MHS358
68.97	3148324	730	169403939	3042267	D	2	 Bacteria	MHS411
29.12	1329493	0	69120831	2077312	D	2759	 Eukaryota	MHS411
0.00	79	0	1618	819	D	2157	 Archaea	MHS411
0.00	90	0	3431	1669	D	10239	 Viruses	MHS411
39.17	804180	21267	22762641	749840	D	2	 Bacteria	MHS344
3.37	69172	0	1955596	162925	D	2759	 Eukaryota	MHS344
0.05	1078	0	9399	1512	D	2157	 Archaea	MHS344
0.07	1446	0	23337	526	D	10239	 Viruses	MHS344
58.04	1654288	9175	53842308	1270065	D	2	 Bacteria	MHS345
7.26	206781	0	6815968	415316	D	2759	 Eukaryota	MHS345
0.03	969	2	10861	2124	D	2157	 Archaea	MHS345
0.04	1046	0	24326	1087	D	10239	 Viruses	MHS345
74.17	2944330	1855	138637720	1369911	D	2	 Bacteria	MHS419
22.69	900585	0	40547566	1784365	D	2759	 Eukaryota	MHS419
0.00	46	0	1909	893	D	2157	 Archaea	MHS419
0.01	201	0	3577	797	D	10239	 Viruses	MHS419
64.37	1718917	116183	53430460	1214832	D	2	 Bacteria	MHS418
24.75	660866	0	24731126	2322408	D	2759	 Eukaryota	MHS418
0.01	185	0	2230	932	D	2157	 Archaea	MHS418
0.15	3893	0	66593	3992	D	10239	 Viruses	MHS418
90.52	4266097	0	174841154	3422816	D	2759	 Eukaryota	MHS423
4.21	198388	59083	2259251	437213	D	2	 Bacteria	MHS423
0.00	69	0	3454	1531	D	2157	 Archaea	MHS423
0.02	1063	0	10684	659	D	10239	 Viruses	MHS423
66.38	2777883	0	121871014	3715076	D	2759	 Eukaryota	MHS422
24.59	1029188	2852	44024896	2678012	D	2	 Bacteria	MHS422
0.01	268	0	3303	1012	D	2157	 Archaea	MHS422
0.01	477	0	6532	985	D	10239	 Viruses	MHS422
70.99	3106581	0	134159633	3768552	D	2759	 Eukaryota	MHS421
19.92	871614	3440	27754178	1259499	D	2	 Bacteria	MHS421
0.00	110	0	2018	874	D	2157	 Archaea	MHS421
0.03	1233	0	7635	904	D	10239	 Viruses	MHS421
55.17	3152363	0	132117352	2434929	D	2759	 Eukaryota	MHS425
43.08	2461315	30579	110341742	2516390	D	2	 Bacteria	MHS425
0.00	99	0	6768	3028	D	2157	 Archaea	MHS425
0.01	299	0	6942	1052	D	10239	 Viruses	MHS425
70.26	5677750	3	222632014	3186655	D	2759	 Eukaryota	MHS424
15.58	1258991	44317	22505213	974214	D	2	 Bacteria	MHS424
0.00	294	4	6364	2391	D	2157	 Archaea	MHS424
0.03	2034	0	37726	1447	D	10239	 Viruses	MHS424
20.51	1029334	12595	31026029	983134	D	2	 Bacteria	MHS334
4.33	217428	0	6272956	384372	D	2759	 Eukaryota	MHS334
0.02	1177	0	12126	2029	D	2157	 Archaea	MHS334
0.08	4069	3	97725	3617	D	10239	 Viruses	MHS334
48.23	509845	2008	22829098	1257389	D	2	 Bacteria	MHS374
18.90	199750	0	6524782	1832361	D	2759	 Eukaryota	MHS374
0.01	145	0	1369	578	D	2157	 Archaea	MHS374
0.09	947	0	31436	5063	D	10239	 Viruses	MHS374
67.74	2635736	0	131291152	4771754	D	2759	 Eukaryota	MHS333
24.78	964234	498	51852264	1687569	D	2	 Bacteria	MHS333
0.00	109	0	1981	834	D	2157	 Archaea	MHS333
0.03	1045	0	30515	2954	D	10239	 Viruses	MHS333
64.66	1948388	6582	74730163	2823290	D	2	 Bacteria	MHS375
3.26	98349	0	1990209	237354	D	2759	 Eukaryota	MHS375
0.06	1717	0	33415	3023	D	2157	 Archaea	MHS375
0.03	761	0	13113	1332	D	10239	 Viruses	MHS375
57.09	2436596	19506	75599229	2931709	D	2	 Bacteria	MHS335
6.25	266554	0	8468928	401358	D	2759	 Eukaryota	MHS335
0.02	922	0	14879	3432	D	2157	 Archaea	MHS335
0.02	882	0	15790	1354	D	10239	 Viruses	MHS335
60.89	1079838	28762	13203946	392720	D	2	 Bacteria	MHS360
18.94	335817	0	9675029	1035889	D	2759	 Eukaryota	MHS360
0.02	431	0	2628	714	D	2157	 Archaea	MHS360
0.22	3882	0	20902	454	D	10239	 Viruses	MHS360
67.27	2164633	58617	89917534	1479403	D	2	 Bacteria	MHS427
28.80	926754	0	37866302	2398538	D	2759	 Eukaryota	MHS427
0.00	56	0	3488	896	D	2157	 Archaea	MHS427
0.05	1667	0	38658	3281	D	10239	 Viruses	MHS427
48.36	1841000	5934	54210081	1164598	D	2	 Bacteria	MHS426
43.42	1652893	0	67660094	2526641	D	2759	 Eukaryota	MHS426
0.00	185	0	3633	1076	D	2157	 Archaea	MHS426
0.04	1604	0	62502	657	D	10239	 Viruses	MHS426
91.22	2807406	24532	116555229	3030831	D	2	 Bacteria	MHS428
1.08	33240	0	791193	242363	D	2759	 Eukaryota	MHS428
0.02	579	0	8137	1640	D	2157	 Archaea	MHS428
0.07	2181	0	21884	1189	D	10239	 Viruses	MHS428
58.53	2196316	587506	30777443	844395	D	2	 Bacteria	MHS361
12.57	471700	0	16837723	639549	D	2759	 Eukaryota	MHS361
0.01	509	0	5382	1608	D	2157	 Archaea	MHS361
0.13	4837	0	34688	757	D	10239	 Viruses	MHS361
97.21	6309044	0	297910975	3481829	D	2759	 Eukaryota	MHS408
1.12	72760	1623	2572563	770594	D	2	 Bacteria	MHS408
0.00	85	0	2894	1250	D	2157	 Archaea	MHS408
0.00	273	0	11085	1983	D	10239	 Viruses	MHS408
65.87	6527108	0	331289564	4025531	D	2759	 Eukaryota	MHS384
32.35	3205254	1457	172225004	4043679	D	2	 Bacteria	MHS384
0.00	255	0	9958	1805	D	2157	 Archaea	MHS384
0.01	578	0	21580	4081	D	10239	 Viruses	MHS384
67.98	4140732	0	219639962	3842819	D	2759	 Eukaryota	MHS407
27.41	1669519	1919	70830929	3234889	D	2	 Bacteria	MHS407
0.00	255	0	7498	1702	D	2157	 Archaea	MHS407
0.01	323	0	4319	1244	D	10239	 Viruses	MHS407
96.57	8372252	2233	470577487	4249502	D	2	 Bacteria	MHS409
1.96	169829	0	3596444	745600	D	2759	 Eukaryota	MHS409
0.00	66	0	2292	947	D	2157	 Archaea	MHS409
0.01	1245	0	21086	2175	D	10239	 Viruses	MHS409
39.52	1496342	18053	46672707	1255344	D	2	 Bacteria	MHS342
31.88	1207145	0	46923291	774538	D	2759	 Eukaryota	MHS342
0.04	1334	0	14622	2710	D	2157	 Archaea	MHS342
0.03	1009	0	16430	946	D	10239	 Viruses	MHS342
81.92	3223707	80272	140549216	2600657	D	2	 Bacteria	MHS433
3.25	127906	0	3417736	854330	D	2759	 Eukaryota	MHS433
0.01	258	6	3825	1395	D	2157	 Archaea	MHS433
0.14	5470	0	196451	8470	D	10239	 Viruses	MHS433
83.33	12682795	18296	436359952	2088957	D	2	 Bacteria	MHS432
13.51	2055915	0	88357931	2261235	D	2759	 Eukaryota	MHS432
0.00	185	0	5032	1655	D	2157	 Archaea	MHS432
0.00	742	0	16605	1642	D	10239	 Viruses	MHS432
95.79	3503441	21008	146487176	2324915	D	2	 Bacteria	MHS434
0.24	8751	0	218748	99659	D	2759	 Eukaryota	MHS434
0.00	80	0	2585	906	D	2157	 Archaea	MHS434
0.01	205	0	2970	368	D	10239	 Viruses	MHS434
85.88	5308164	57317	200287481	2610640	D	2	 Bacteria	MHS364
5.20	321706	0	10433997	655699	D	2759	 Eukaryota	MHS364
0.00	281	0	5587	1962	D	2157	 Archaea	MHS364
0.04	2222	0	33568	1845	D	10239	 Viruses	MHS364
49.31	2553465	0	130425107	2392481	D	2759	 Eukaryota	MHS331
48.91	2532690	643	138705392	3039642	D	2	 Bacteria	MHS331
0.00	33	0	2396	850	D	2157	 Archaea	MHS331
0.00	108	0	4251	1440	D	10239	 Viruses	MHS331
49.23	3062730	4822	129172683	3787022	D	2	 Bacteria	MHS373
42.19	2624813	0	132370228	4539835	D	2759	 Eukaryota	MHS373
0.00	174	0	3544	1110	D	2157	 Archaea	MHS373
0.00	199	0	5972	1314	D	10239	 Viruses	MHS373
92.74	4613631	8993	214529165	1749997	D	2	 Bacteria	MHS332
1.37	68195	0	2599798	278879	D	2759	 Eukaryota	MHS332
0.00	192	0	5494	1432	D	2157	 Archaea	MHS332
0.01	556	0	7482	841	D	10239	 Viruses	MHS332
81.66	5379456	0	234082275	4199146	D	2759	 Eukaryota	MHS443
14.64	964157	4868	41030791	1814891	D	2	 Bacteria	MHS443
0.00	117	0	4713	1493	D	2157	 Archaea	MHS443
0.04	2530	0	89750	6090	D	10239	 Viruses	MHS443
62.27	2459887	0	105174297	2272063	D	2759	 Eukaryota	MHS442
26.52	1047552	40462	41954837	2178279	D	2	 Bacteria	MHS442
0.01	212	0	3078	1087	D	2157	 Archaea	MHS442
0.01	442	1	8960	1462	D	10239	 Viruses	MHS442
92.05	3886771	208708	145164652	1974904	D	2	 Bacteria	MHS370
1.51	63901	0	1752009	161321	D	2759	 Eukaryota	MHS370
0.01	256	0	3948	1337	D	2157	 Archaea	MHS370
0.04	1868	0	20729	684	D	10239	 Viruses	MHS370
83.50	5293172	0	211944754	2316049	D	2759	 Eukaryota	MHS369
9.68	613888	171251	9420711	587017	D	2	 Bacteria	MHS369
0.00	188	0	4319	1565	D	2157	 Archaea	MHS369
0.03	1925	0	23141	1702	D	10239	 Viruses	MHS369
87.94	3403658	0	137695138	2116164	D	2759	 Eukaryota	MHS387
5.16	199601	1943	6713424	468154	D	2	 Bacteria	MHS387
0.00	119	0	2580	1086	D	2157	 Archaea	MHS387
0.00	130	0	5322	542	D	10239	 Viruses	MHS387
76.38	5317613	0	267127879	3467321	D	2759	 Eukaryota	MHS386
21.92	1525989	1313	78793520	3567614	D	2	 Bacteria	MHS386
0.00	124	0	3705	1531	D	2157	 Archaea	MHS386
0.04	2605	0	123110	7495	D	10239	 Viruses	MHS386
48.36	967145	2538	39646528	1599775	D	2	 Bacteria	MHS385
24.02	480392	0	17657896	1740177	D	2759	 Eukaryota	MHS385
0.02	475	0	7076	1538	D	2157	 Archaea	MHS385
0.04	752	0	21060	2549	D	10239	 Viruses	MHS385
69.28	3381496	17397	115544795	7496466	D	2	 Bacteria	MHS410
0.37	17966	0	524324	265073	D	2759	 Eukaryota	MHS410
0.02	1059	1	12077	3355	D	2157	 Archaea	MHS410
0.01	276	0	3778	1370	D	10239	 Viruses	MHS410
62.50	2151938	0	93519621	1815379	D	2759	 Eukaryota	MHS343
18.83	648282	8127	21686317	1024636	D	2	 Bacteria	MHS343
0.01	380	0	5855	1751	D	2157	 Archaea	MHS343
0.03	920	0	25989	1979	D	10239	 Viruses	MHS343
93.66	2339060	3681	105225734	2595149	D	2	 Bacteria	MHS435
3.38	84379	0	3423142	652985	D	2759	 Eukaryota	MHS435
0.00	60	0	1882	864	D	2157	 Archaea	MHS435
0.06	1389	0	53571	3985	D	10239	 Viruses	MHS435
93.41	3060756	8340	127986000	2362994	D	2	 Bacteria	MHS436
0.36	11882	0	219632	119384	D	2759	 Eukaryota	MHS436
0.01	272	0	2939	1145	D	2157	 Archaea	MHS436
0.01	473	0	4338	529	D	10239	 Viruses	MHS436
82.52	1708548	170514	50831319	931407	D	2	 Bacteria	MHS365
3.11	64455	0	2035757	161890	D	2759	 Eukaryota	MHS365
0.01	197	0	3302	1148	D	2157	 Archaea	MHS365
0.07	1461	0	12574	541	D	10239	 Viruses	MHS365
66.06	2424823	0	96810929	1414038	D	2759	 Eukaryota	MHS329
11.30	414653	4784	13356303	590277	D	2	 Bacteria	MHS329
0.02	653	82	7876	1541	D	2157	 Archaea	MHS329
0.02	600	0	8030	639	D	10239	 Viruses	MHS329
72.41	1632862	3596	74168545	2270299	D	2	 Bacteria	MHS328
18.49	416960	0	16796820	1558319	D	2759	 Eukaryota	MHS328
0.00	106	0	2104	978	D	2157	 Archaea	MHS328
0.01	198	0	6111	861	D	10239	 Viruses	MHS328
58.16	2735796	0	131417986	4754919	D	2759	 Eukaryota	MHS406
30.08	1415268	8204	61831578	2302535	D	2	 Bacteria	MHS406
0.01	264	0	3660	1274	D	2157	 Archaea	MHS406
0.00	156	0	2616	675	D	10239	 Viruses	MHS406
94.44	7589575	4602	410798969	2861402	D	2	 Bacteria	MHS372
4.05	325462	0	15829381	1747850	D	2759	 Eukaryota	MHS372
0.00	91	0	3372	1288	D	2157	 Archaea	MHS372
0.00	300	0	5943	1037	D	10239	 Viruses	MHS372
38.67	747035	4359	24489215	1111305	D	2	 Bacteria	MHS330
19.34	373629	0	14155844	589705	D	2759	 Eukaryota	MHS330
0.04	709	2	9429	1540	D	2157	 Archaea	MHS330
0.03	659	0	11700	929	D	10239	 Viruses	MHS330
72.65	3038592	0	121149048	3520639	D	2759	 Eukaryota	MHS405
19.15	801139	17900	11123493	738515	D	2	 Bacteria	MHS405
0.03	1202	0	30586	2249	D	2157	 Archaea	MHS405
0.03	1096	0	24527	1037	D	10239	 Viruses	MHS405
96.42	4960123	0	237018125	4836378	D	2759	 Eukaryota	MHS416
1.50	77050	1381	3404445	813633	D	2	 Bacteria	MHS416
0.00	64	0	3027	1131	D	2157	 Archaea	MHS416
0.00	47	0	1822	618	D	10239	 Viruses	MHS416
77.60	4940627	889	275750581	2140931	D	2	 Bacteria	MHS415
19.90	1266947	0	67636277	2857018	D	2759	 Eukaryota	MHS415
0.00	68	0	3369	958	D	2157	 Archaea	MHS415
0.03	2142	0	106668	7318	D	10239	 Viruses	MHS415
67.85	2733360	0	127911438	3930432	D	2759	 Eukaryota	MHS414
21.00	845851	1395	39485991	2025517	D	2	 Bacteria	MHS414
0.01	220	0	3715	1096	D	2157	 Archaea	MHS414
0.01	254	0	7069	1607	D	10239	 Viruses	MHS414
82.76	2706721	5589	112639427	2384607	D	2	 Bacteria	MHS347
3.78	123687	0	4263929	375945	D	2759	 Eukaryota	MHS347
0.01	375	1	5548	1400	D	2157	 Archaea	MHS347
0.02	764	0	17782	1667	D	10239	 Viruses	MHS347
46.05	1894556	0	73986322	1563963	D	2759	 Eukaryota	MHS362
44.00	1809958	39357	52265020	925776	D	2	 Bacteria	MHS362
0.01	253	1	5311	2108	D	2157	 Archaea	MHS362
0.02	1015	0	19957	837	D	10239	 Viruses	MHS362
69.55	2399599	6860	105667238	2120024	D	2	 Bacteria	MHS430
26.89	927661	0	39919443	2111973	D	2759	 Eukaryota	MHS430
0.00	52	0	3685	941	D	2157	 Archaea	MHS430
0.03	1092	0	25659	3132	D	10239	 Viruses	MHS430
72.77	2933098	0	113664603	1669001	D	2759	 Eukaryota	MHS429
20.23	815319	70915	28889578	604408	D	2	 Bacteria	MHS429
0.00	142	0	2896	1155	D	2157	 Archaea	MHS429
0.15	5997	0	23290	856	D	10239	 Viruses	MHS429
82.79	2460265	5672	65347044	1046470	D	2	 Bacteria	MHS363
1.52	45197	0	1191820	175832	D	2759	 Eukaryota	MHS363
0.01	328	0	5103	1538	D	2157	 Archaea	MHS363
0.48	14141	0	536564	994	D	10239	 Viruses	MHS363
63.96	2893938	0	111480676	1359501	D	2759	 Eukaryota	MHS366
27.03	1223075	20204	9305786	415214	D	2	 Bacteria	MHS366
0.01	244	0	3128	1321	D	2157	 Archaea	MHS366
0.02	817	0	23247	729	D	10239	 Viruses	MHS366
85.35	3081845	0	123554329	3339385	D	2759	 Eukaryota	MHS438
11.91	430002	98763	10210507	649678	D	2	 Bacteria	MHS438
0.00	79	0	4487	1130	D	2157	 Archaea	MHS438
0.01	520	1	5739	479	D	10239	 Viruses	MHS438
51.43	1504938	0	65434275	2168142	D	2759	 Eukaryota	MHS437
41.03	1200625	84098	32781698	803857	D	2	 Bacteria	MHS437
0.00	75	0	1802	848	D	2157	 Archaea	MHS437
0.02	508	0	4904	504	D	10239	 Viruses	MHS437
70.92	1320268	0	47879660	3505978	D	2759	 Eukaryota	MHS441
18.38	342247	14105	7360076	506290	D	2	 Bacteria	MHS441
0.01	176	0	5603	876	D	2157	 Archaea	MHS441
0.08	1577	0	38474	1975	D	10239	 Viruses	MHS441
65.68	6995817	0	292884923	4354687	D	2759	 Eukaryota	MHS594
31.09	3311807	873705	76824556	2237104	D	2	 Bacteria	MHS594
0.00	219	0	7946	2684	D	2157	 Archaea	MHS594
0.03	3075	0	104010	6487	D	10239	 Viruses	MHS594
79.85	4931038	0	205521366	3291637	D	2759	 Eukaryota	MHS440
14.13	872616	4883	34194797	1403969	D	2	 Bacteria	MHS440
0.00	180	0	4883	1732	D	2157	 Archaea	MHS440
0.01	521	0	9951	1540	D	10239	 Viruses	MHS440
96.97	8261135	14475	389819819	4388526	D	2	 Bacteria	MHS402
0.10	8425	0	222135	96062	D	2759	 Eukaryota	MHS402
0.00	145	0	4218	1539	D	2157	 Archaea	MHS402
0.01	824	0	14708	2786	D	10239	 Viruses	MHS402
56.59	2760501	0	107290144	2050320	D	2759	 Eukaryota	MHS368
26.75	1304870	13394	40892834	1685044	D	2	 Bacteria	MHS368
0.01	425	0	6086	1903	D	2157	 Archaea	MHS368
0.06	2879	15	77309	3387	D	10239	 Viruses	MHS368
83.49	10052094	0	434381241	4157846	D	2759	 Eukaryota	MHS593
12.17	1465579	99153	9978124	1138809	D	2	 Bacteria	MHS593
0.00	164	0	7709	2293	D	2157	 Archaea	MHS593
0.01	841	0	35284	3551	D	10239	 Viruses	MHS593
62.28	2710305	0	113751002	3451957	D	2759	 Eukaryota	MHS439
30.73	1337497	24074	55512309	2706541	D	2	 Bacteria	MHS439
0.01	378	0	6043	1379	D	2157	 Archaea	MHS439
0.01	469	0	8533	1491	D	10239	 Viruses	MHS439
50.74	1784735	27130	46206392	806037	D	2	 Bacteria	MHS399
26.77	941779	0	30539486	927463	D	2759	 Eukaryota	MHS399
0.02	573	0	5115	1391	D	2157	 Archaea	MHS399
0.03	919	0	12411	553	D	10239	 Viruses	MHS399
41.16	2279517	266007	46546853	1805971	D	2	 Bacteria	MHS367
40.35	2234453	0	87200533	2057956	D	2759	 Eukaryota	MHS367
0.02	1128	0	13021	2880	D	2157	 Archaea	MHS367
0.06	3404	0	31705	1619	D	10239	 Viruses	MHS367
96.15	7245317	0	349550488	3419160	K	4751	 Fungi	MHS371
53.63	3244548	0	150563282	2762177	K	4751	 Fungi	MHS389
42.42	1847726	0	83496002	1951383	K	4751	 Fungi	MHS388
0.03	3660	0	141580	84045	K	4751	 Fungi	MHS413
43.04	1762390	16	72475707	3169461	K	4751	 Fungi	MHS412
49.05	2078857	0	89146711	2972761	K	4751	 Fungi	MHS391
10.73	586739	0	30038247	2911088	K	4751	 Fungi	MHS390
35.50	1807096	5	55269022	3683419	K	4751	 Fungi	MHS349
2.14	166868	0	8122992	1229812	K	4751	 Fungi	MHS392
0.71	24739	0	579778	70533	K	4751	 Fungi	MHS341
1.66	69703	2	1641389	274625	K	4751	 Fungi	MHS381
0.51	20977	0	295889	59998	K	4751	 Fungi	MHS383
3.60	82850	4	2203108	253287	K	4751	 Fungi	MHS382
98.22	6841048	0	342063091	3797456	K	4751	 Fungi	MHS350
87.77	3514106	2	158936434	4787880	K	4751	 Fungi	MHS394
93.61	4926814	0	226004920	4616025	K	4751	 Fungi	MHS393
73.54	2280095	3	100355183	4405720	K	4751	 Fungi	MHS351
59.27	3456299	1	181277554	4147751	K	4751	 Fungi	MHS396
30.31	2936370	0	152053944	4477287	K	4751	 Fungi	MHS598
80.34	4218311	1	174977778	2456798	K	4751	 Fungi	MHS380
28.63	2207642	0	109283542	3233152	K	4751	 Fungi	MHS379
53.72	3772127	1	197241217	5978349	K	4751	 Fungi	MHS378
3.74	54435	19	1727597	143883	K	4751	 Fungi	MHS339
