3.09	122563	unclassified
71.71	2846668	 Cutibacterium acnes
0.08	3296	 Cutibacterium modestum
0.04	1434	 Cutibacterium avidum
0.02	662	 Cutibacterium granulosum
0.00	7	 Acidipropionibacterium jensenii
0.00	4	 Acidipropionibacterium virtanenii
0.00	2	 Acidipropionibacterium acidipropionici
0.00	4	 Propionibacterium acidifaciens
0.00	1	 Propionibacterium australiense
0.00	5	 Tessaracoccus sp. MC1865
0.00	1	 Tessaracoccus sp. J1M15
0.00	5	 Tessaracoccus flavescens
0.00	4	 Tessaracoccus aquimaris
0.00	3	 Tessaracoccus defluvii
0.00	3	 Tessaracoccus timonensis
0.00	1	 Tessaracoccus flavus
0.00	7	 Arachnia propionica
0.00	3	 Arachnia rubra
0.00	3	 Microlunatus sagamiharensis
0.00	2	 Microlunatus phosphovorus
0.00	1	 Microlunatus sp. KUDC0627
0.00	3	 Auraticoccus monumenti
0.00	2	 Propionimicrobium sp. Marseille-P3275
0.00	2	 Brevilactibacter coleopterorum
0.00	1	 Raineyella sp. CBA3103
0.00	59	 Nocardioides baekrokdamisoli
0.00	5	 Nocardioides sp. S5
0.00	2	 Nocardioides sp. SCSIO 67246
0.00	1	 Nocardioides sp. G188
0.00	1	 Nocardioides sambongensis
0.00	1	 Nocardioides dokdonensis
0.00	9	 Aeromicrobium choanae
0.00	5	 Aeromicrobium sp. zg-629
0.00	1	 Aeromicrobium chenweiae
0.00	3	 Friedmanniella luteola
0.00	3	 Marmoricola scoriae
0.00	1	 Kribbella qitaiheensis
0.32	12525	 Lawsonella clevelandensis
0.02	847	 Corynebacterium kefirresidentii
0.00	119	 Corynebacterium tuberculostearicum
0.00	98	 Corynebacterium ureicelerivorans
0.00	32	 Corynebacterium segmentosum
0.00	17	 Corynebacterium kroppenstedtii
0.00	6	 Corynebacterium sp. zg-917
0.00	3	 Corynebacterium sp. 4H37-19
0.00	1	 Corynebacterium sp. NML98-0116
0.00	1	 Corynebacterium sp. 1959
0.00	12	 Corynebacterium maris
0.00	10	 Corynebacterium striatum
0.00	9	 Corynebacterium qintianiae
0.00	9	 Corynebacterium urogenitale
0.00	8	 Corynebacterium aurimucosum
0.00	8	 Corynebacterium doosanense
0.00	5	 Corynebacterium pseudotuberculosis
0.00	4	 Corynebacterium variabile
0.00	4	 Corynebacterium resistens
0.00	4	 Corynebacterium amycolatum
0.00	4	 Corynebacterium minutissimum
0.00	4	 Corynebacterium anserum
0.00	3	 Corynebacterium riegelii
0.00	3	 Corynebacterium lactis
0.00	3	 Corynebacterium freneyi
0.00	3	 Corynebacterium diphtheriae
0.00	2	 Corynebacterium stationis
0.00	2	 Corynebacterium glyciniphilum
0.00	2	 Corynebacterium ulcerans
0.00	2	 Corynebacterium mustelae
0.00	2	 Corynebacterium coyleae
0.00	2	 Corynebacterium glaucum
0.00	2	 Corynebacterium propinquum
0.00	2	 Corynebacterium lizhenjunii
