2.60	157244	0	0	unclassified
51.20	3097717	92799541	1447366	 Malassezia restricta
0.90	54545	2143874	182051	 Malassezia arunalokei
0.85	51628	2317976	528965	 Malassezia globosa
0.08	5056	197453	78984	 Malassezia dermatis
0.01	557	9472	2723	 Malassezia obtusa
0.01	545	34543	4787	 Malassezia furfur
0.01	473	8933	830	 Malassezia vespertilionis
0.01	431	21391	2616	 Malassezia pachydermatis
0.01	345	13111	1671	 Malassezia sympodialis
0.00	289	11870	1603	 Malassezia caprae
0.00	177	9756	2576	 Malassezia japonica
0.00	176	13609	1206	 Malassezia cuniculi
0.00	160	12287	1821	 Malassezia nana
0.00	109	9576	1310	 Malassezia slooffiae
0.00	96	13048	1549	 Malassezia equina
0.00	91	5329	498	 Malassezia yamatoensis
0.00	7	2309	136	 Marasmius oreades
0.00	1	1798	151	 Rhizoctonia solani
0.00	4	885	163	 Cryptococcus neoformans
0.00	1	218	79	 Cryptococcus gattii VGI
0.00	286	3690	1240	 Aspergillus chevalieri
0.00	173	710	127	 Aspergillus oryzae
0.00	1	121	5	 Aspergillus flavus
0.00	155	1116	350	 Aspergillus luchuensis
0.00	54	622	237	 Aspergillus fumigatus
0.00	44	709	271	 Aspergillus puulaauensis
0.00	116	5538	2232	 Talaromyces rugulosus
0.00	4	238	81	 Fusarium venenatum
0.00	2	182	41	 Fusarium graminearum
0.00	2	94	36	 Fusarium pseudograminearum
0.00	5	132	51	 Fusarium fujikuroi
0.00	3	191	66	 Fusarium verticillioides
0.00	6	146	73	 Fusarium oxysporum
0.00	23	869	134	 Ustilaginoidea virens
0.00	11	989	110	 Pochonia chlamydosporia
0.00	20	954	168	 Drechmeria coniospora
0.00	17	1044	186	 Colletotrichum higginsianum
0.00	31	4369	171	 Neurospora crassa
0.00	11	1639	164	 Thermothelomyces thermophilus
0.00	9	3362	188	 Thermothielavioides terrestris
0.00	11	188	70	 Pyricularia grisea
0.00	7	2071	106	 Pyricularia pennisetigena
0.00	7	274	93	 Botrytis cinerea
0.00	92	1268	556	 Cercospora beticola
