28.05	1052503	unclassified
2.52	94407	 Lawsonella clevelandensis
0.52	19433	 Corynebacterium tuberculostearicum
0.40	14906	 Corynebacterium kefirresidentii
0.30	11429	 Corynebacterium ureicelerivorans
0.21	7878	 Corynebacterium segmentosum
0.07	2575	 Corynebacterium sp. zg-917
0.01	509	 Corynebacterium sp. NML98-0116
0.01	205	 Corynebacterium sp. 2039
0.00	127	 Corynebacterium sp. zg-320
0.00	117	 Corynebacterium sp. 1959
0.00	65	 Corynebacterium sp. 4H37-19
0.00	43	 Corynebacterium sp. sy039
0.00	4	 Corynebacterium sp. FDAARGOS 1242
0.00	1	 Corynebacterium sp. NML93-0612
0.09	3195	 Corynebacterium coyleae
0.07	2736	 Corynebacterium propinquum
0.05	2006	 Corynebacterium glucuronolyticum
0.04	1584	 Corynebacterium simulans
0.04	1521	 Corynebacterium riegelii
0.02	658	 Corynebacterium glaucum
0.02	633	 Corynebacterium mycetoides
0.02	608	 Corynebacterium genitalium
0.01	542	 Corynebacterium imitans
0.01	529	 Corynebacterium jeikeium
0.01	518	 Corynebacterium singulare
0.01	483	 Corynebacterium timonense
0.01	475	 Corynebacterium liangguodongii
0.01	435	 Corynebacterium aurimucosum
0.01	401	 Corynebacterium bovis
0.01	366	 Corynebacterium kroppenstedtii
0.01	294	 Corynebacterium frankenforstense
0.01	240	 Corynebacterium striatum
0.01	234	 Corynebacterium qintianiae
0.01	234	 Corynebacterium sanguinis
0.01	231	 Corynebacterium macginleyi
0.01	223	 Corynebacterium yudongzhengii
0.01	222	 Corynebacterium sphenisci
0.01	194	 Corynebacterium argentoratense
0.00	187	 Corynebacterium matruchotii
0.00	164	 Corynebacterium minutissimum
0.00	160	 Corynebacterium endometrii
0.00	154	 Corynebacterium doosanense
0.00	146	 Corynebacterium nuruki
0.00	127	 Corynebacterium cystitidis
0.00	123	 Corynebacterium camporealensis
0.00	108	 Corynebacterium maris
0.00	107	 Corynebacterium variabile
0.00	107	 Corynebacterium halotolerans
0.00	106	 Corynebacterium aquilae
0.00	105	 Corynebacterium stationis
0.00	104	 Corynebacterium mustelae
0.00	102	 Corynebacterium uterequi
0.00	101	 Corynebacterium xerosis
0.00	100	 Corynebacterium terpenotabidum
0.00	92	 Corynebacterium marinum
0.00	82	 Corynebacterium vitaeruminis
0.00	76	 Corynebacterium ulcerans
0.00	66	 Corynebacterium incognita
0.00	63	 Corynebacterium deserti
0.00	58	 Corynebacterium gerontici
0.00	50	 Corynebacterium phocae
0.00	50	 Corynebacterium diphtheriae
0.00	46	 Corynebacterium urealyticum
0.00	35	 Corynebacterium casei
0.00	32	 Corynebacterium renale
0.00	30	 Corynebacterium provencense
0.00	29	 Corynebacterium humireducens
0.00	29	 Corynebacterium lactis
0.00	26	 Corynebacterium flavescens
0.00	22	 Corynebacterium pseudotuberculosis
0.00	20	 Corynebacterium lizhenjunii
0.00	20	 Corynebacterium testudinoris
0.00	19	 Corynebacterium ammoniagenes
0.00	16	 Corynebacterium kutscheri
0.00	14	 Corynebacterium falsenii
0.00	13	 Corynebacterium glutamicum
0.00	13	 Corynebacterium amycolatum
0.00	10	 Corynebacterium efficiens
0.00	9	 Corynebacterium atypicum
0.00	8	 Corynebacterium resistens
0.00	8	 Corynebacterium silvaticum
0.00	7	 Corynebacterium callunae
0.00	7	 Corynebacterium freneyi
0.00	6	 Corynebacterium crudilactis
0.00	5	 Corynebacterium glyciniphilum
0.00	4	 Corynebacterium rouxii
0.00	3	 Corynebacterium urogenitale
0.00	3	 Corynebacterium anserum
0.00	2	 Corynebacterium pseudopelargi
0.00	2	 Corynebacterium choanae
0.00	2	 Corynebacterium pelargi
0.00	1	 Corynebacterium suranareeae
0.00	1	 Corynebacterium epidermidicanis
0.00	20	 Mycolicibacterium sp. LJ126
0.00	12	 Mycolicibacterium sp. Z-34
0.00	2	 Mycolicibacterium sp. TY81
0.00	1	 Mycolicibacterium sp. TY66
0.03	1025	 Mycolicibacterium vaccae
0.02	920	 Mycolicibacterium sediminis
0.02	755	 Mycolicibacterium mucogenicum
0.02	698	 Mycolicibacterium confluentis
0.02	666	 Mycolicibacterium phocaicum
0.02	589	 Mycolicibacterium austroafricanum
0.01	410	 Mycolicibacterium litorale
0.01	358	 Mycolicibacterium psychrotolerans
0.01	207	 Mycolicibacterium neoaurum
0.01	198	 Mycobacterium doricum
0.00	178	 Mycolicibacterium duvalii
0.00	177	 Mycolicibacterium sarraceniae
0.00	171	 Mycolicibacterium hassiacum
0.00	164	 Mycolicibacterium madagascariense
0.00	147	 Mycolicibacterium chubuense
0.00	126	 Mycolicibacterium rhodesiae
0.00	123	 Mycolicibacterium arabiense
0.00	120	 Mycolicibacterium gadium
0.00	118	 Mycolicibacterium anyangense
0.00	116	 Mycolicibacterium moriokaense
0.00	104	 Mycolicibacterium monacense
