virus_OG	read_count_sum	RPK_sum	virus_eggnog_cat	virus_eggnog_desc	LIBID	feature_class
4QAK6|Virus	15	20.01194743130227	S	N-acetylmuramoyl-L-alanine amidase activity	MHS451	virus_OG
4QAWG|Virus	2	4.662004662004662	S	DnaB-like helicase C terminal domain	MHS451	virus_OG
4QC2G|Virus	16	27.633851468048363	S	Ribonucleotide reductase, small chain	MHS451	virus_OG
4QGHT|Virus	6	10.92896174863388	S	Peptidase_C39 like family	MHS451	virus_OG
