virus_OG	read_count_sum	RPK_sum	virus_eggnog_cat	virus_eggnog_desc	LIBID	feature_class
4QAK6|Virus	1088	874.1909783240878	S	N-acetylmuramoyl-L-alanine amidase activity	MHS463	virus_OG
4QB40|Virus	1	3.546099290780142	S	DNA polymerase family B	MHS463	virus_OG
4QBV2|Virus	1	3.875968992248062	S	PcfJ-like protein	MHS463	virus_OG
4QC2G|Virus	10	17.271157167530227	S	Ribonucleotide reductase, small chain	MHS463	virus_OG
4QGHT|Virus	5	9.107468123861565	S	Peptidase_C39 like family	MHS463	virus_OG
