virus_OG	read_count_sum	RPK_sum	virus_eggnog_cat	virus_eggnog_desc	LIBID	feature_class
4QAK6|Virus	3381	2667.134526342622	S	N-acetylmuramoyl-L-alanine amidase activity	MHS492	virus_OG
4QAMJ|Virus	8	13.816925734024181	S	NA	MHS492	virus_OG
4QAQV|Virus	1	5.208333333333333	S	protein disulfide oxidoreductase activity	MHS492	virus_OG
4QBCQ|Virus	19	37.03703703703704	S	DNA topoisomerase activity	MHS492	virus_OG
4QDKP|Virus	49	90.69061472299519	S	transaminase activity	MHS492	virus_OG
4QDY5|Virus	1	3.7878787878787876	S	NA	MHS492	virus_OG
4QG0Y|Virus	6	9.569377990430622	S	NA	MHS492	virus_OG
4QGQS|Virus	8	10.094325749459045	S	NA	MHS492	virus_OG
