virus_OG	read_count_sum	RPK_sum	virus_eggnog_cat	virus_eggnog_desc	LIBID	feature_class
4QAK6|Virus	302	248.74669021962418	S	N-acetylmuramoyl-L-alanine amidase activity	MHS456	virus_OG
4QAKM|Virus	10	9.832841691248772	S	DNA polymerase family A	MHS456	virus_OG
4QDBK|Virus	4	12.121212121212121	S	NA	MHS456	virus_OG
4QGN0|Virus	2	5.291005291005291	S	NA	MHS456	virus_OG
4QGVM|Virus	5	14.005602240896359	S	NA	MHS456	virus_OG
